longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-16.000000,-16.000000,1737400.000,1.039801056e-02,2.580763458e-02,1.061263236e-02,2.977886149e-02
-16.000000,-15.500000,1737400.000,1.120204198e-02,2.936206033e-02,9.314484100e-03,3.277767450e-02
-16.000000,-15.000000,1737400.000,1.192711848e-02,3.308994141e-02,7.236383250e-03,3.591052242e-02
-16.000000,-14.500000,1737400.000,1.249698434e-02,3.679809811e-02,4.184873140e-03,3.908692627e-02
-16.000000,-14.000000,1737400.000,1.281449217e-02,4.018376060e-02,-1.620608000e-05,4.217755432e-02
-16.000000,-13.500000,1737400.000,1.276639340e-02,4.281962366e-02,-5.476976940e-03,4.501664411e-02
-16.000000,-13.000000,1737400.000,1.223638969e-02,4.416227876e-02,-1.217306043e-02,4.741539305e-02
-16.000000,-12.500000,1737400.000,1.112858567e-02,4.360569540e-02,-1.986847145e-02,4.919408753e-02
-16.000000,-12.000000,1737400.000,9.399027453e-03,4.059037014e-02,-2.805539471e-02,5.022972265e-02
-16.000000,-11.500000,1737400.000,7.087824527e-03,3.476456511e-02,-3.595178942e-02,5.051082464e-02
-16.000000,-11.000000,1737400.000,4.337423673e-03,2.615443044e-02,-4.259319013e-02,5.017018359e-02
-16.000000,-10.500000,1737400.000,1.384465918e-03,1.527207801e-02,-4.702425143e-02,4.946143281e-02
-16.000000,-10.000000,1737400.000,-1.482016105e-03,3.092398900e-03,-4.854170092e-02,4.866267595e-02
-16.000000,-9.500000,1737400.000,-3.984010288e-03,-9.126672580e-03,-4.689735042e-02,4.794298663e-02
-16.000000,-9.000000,1737400.000,-5.917281550e-03,-2.012725542e-02,-4.237186716e-02,4.728102958e-02
-16.000000,-8.500000,1737400.000,-7.189457190e-03,-2.893169184e-02,-3.568559598e-02,4.649938545e-02
-16.000000,-8.000000,1737400.000,-7.821267250e-03,-3.501691139e-02,-2.778921553e-02,4.538278093e-02
-16.000000,-7.500000,1737400.000,-7.917240450e-03,-3.833504720e-02,-1.962560930e-02,4.378838979e-02
-16.000000,-7.000000,1737400.000,-7.622683700e-03,-3.920743198e-02,-1.194976850e-02,4.169082629e-02
-16.000000,-6.500000,1737400.000,-7.084100550e-03,-3.816053918e-02,-5.247252230e-03,3.916560847e-02
-16.000000,-6.000000,1737400.000,-6.424649180e-03,-3.577215601e-02,2.576667400e-04,3.634542137e-02
-16.000000,-5.500000,1737400.000,-5.733804580e-03,-3.256588517e-02,4.542295900e-03,3.337732530e-02
-16.000000,-5.000000,1737400.000,-5.068577150e-03,-2.895888718e-02,7.710741880e-03,3.039347235e-02
-16.000000,-4.500000,1737400.000,-4.460005130e-03,-2.525167988e-02,9.929437490e-03,2.749786740e-02
-16.000000,-4.000000,1737400.000,-3.920736070e-03,-2.164033268e-02,1.138093774e-02,2.476291408e-02
-16.000000,-3.500000,1737400.000,-3.452155180e-03,-1.823959964e-02,1.223686437e-02,2.223378555e-02
-16.000000,-3.000000,1737400.000,-3.049196430e-03,-1.510540804e-02,1.264448878e-02,1.993374143e-02
-16.000000,-2.500000,1737400.000,-2.703933870e-03,-1.225495019e-02,1.272286044e-02,1.787082092e-02
-16.000000,-2.000000,1737400.000,-2.407721680e-03,-9.681433122e-03,1.256360600e-02,1.604280109e-02
-16.000000,-1.500000,1737400.000,-2.152198260e-03,-7.365317671e-03,1.223447905e-02,1.444168755e-02
-16.000000,-1.000000,1737400.000,-1.929934810e-03,-5.281469434e-03,1.178343005e-02,1.305633147e-02
-16.000000,-0.500000,1737400.000,-1.734602840e-03,-3.404108376e-03,1.124277379e-02,1.187420580e-02
-16.000000,0.000000,1737400.000,-1.560991530e-03,-1.709840460e-03,1.063279580e-02,1.088193896e-02
-16.000000,0.500000,1737400.000,-1.404948850e-03,-1.797697100e-04,9.965084790e-03,1.006524283e-02
-16.000000,1.000000,1737400.000,-1.263275880e-03,1.199787880e-03,9.245341740e-03,9.408065731e-03
-16.000000,1.500000,1737400.000,-1.133634630e-03,2.436490940e-03,8.475942650e-03,8.891750074e-03
-16.000000,2.000000,1737400.000,-1.014473910e-03,3.532362500e-03,7.658281520e-03,8.494469847e-03
-16.000000,2.500000,1737400.000,-9.049226200e-04,4.484348930e-03,6.794874140e-03,8.191372587e-03
-16.000000,3.000000,1737400.000,-8.047046700e-04,5.285593840e-03,5.891224059e-03,7.955600088e-03
-16.000000,3.500000,1737400.000,-7.139902800e-04,5.927357900e-03,4.957182560e-03,7.759962160e-03
-16.000000,4.000000,1737400.000,-6.332033700e-04,6.401226360e-03,4.007704230e-03,7.578808522e-03
-16.000000,4.500000,1737400.000,-5.628078500e-04,6.701814000e-03,3.062689250e-03,7.389934303e-03
-16.000000,5.000000,1737400.000,-5.030780400e-04,6.829083220e-03,2.145971860e-03,7.175978007e-03
-16.000000,5.500000,1737400.000,-4.538250600e-04,6.790232060e-03,1.283150880e-03,6.925293120e-03
-16.000000,6.000000,1737400.000,-4.142633200e-04,6.600371170e-03,4.991041700e-04,6.632165457e-03
-16.000000,6.500000,1737400.000,-3.829214200e-04,6.282309100e-03,-1.848877000e-04,6.296683246e-03
-16.000000,7.000000,1737400.000,-3.576899400e-04,5.864677400e-03,-7.536563100e-04,5.923713441e-03
-16.000000,7.500000,1737400.000,-3.360469300e-04,5.379461440e-03,-1.199654100e-03,5.521838723e-03
-16.000000,8.000000,1737400.000,-3.152812200e-04,4.858956500e-03,-1.523437410e-03,5.101933169e-03
-16.000000,8.500000,1737400.000,-2.928564800e-04,4.332786380e-03,-1.732947700e-03,4.675672194e-03
-16.000000,9.000000,1737400.000,-2.666033400e-04,3.825806620e-03,-1.841932520e-03,4.254478704e-03
-16.000000,9.500000,1737400.000,-2.349704800e-04,3.356740040e-03,-1.867855220e-03,3.848609872e-03
-16.000000,10.000000,1737400.000,-1.971013300e-04,2.937762620e-03,-1.829650210e-03,3.466542663e-03
-16.000000,10.500000,1737400.000,-1.528075800e-04,2.575002710e-03,-1.745889890e-03,3.114822727e-03
-16.000000,11.000000,1737400.000,-1.024960500e-04,2.269517759e-03,-1.633388810e-03,2.798066351e-03
-16.000000,11.500000,1737400.000,-4.704936000e-05,2.018595482e-03,-1.506253870e-03,2.519075641e-03
-16.000000,12.000000,1737400.000,1.236945000e-05,1.816875973e-03,-1.375629100e-03,2.278935437e-03
-16.000000,12.500000,1737400.000,7.444322000e-05,1.657674497e-03,-1.249693310e-03,2.077296296e-03
-16.000000,13.000000,1737400.000,1.377927900e-04,1.533759559e-03,-1.133930550e-03,1.912381690e-03
-16.000000,13.500000,1737400.000,2.011264700e-04,1.438033189e-03,-1.031617030e-03,1.781186404e-03
-16.000000,14.000000,1737400.000,2.632760800e-04,1.364001527e-03,-9.442280700e-04,1.679696731e-03
-16.000000,14.500000,1737400.000,3.232241300e-04,1.305900018e-03,-8.719383600e-04,1.603161002e-03
-16.000000,15.000000,1737400.000,3.801482500e-04,1.258975752e-03,-8.140029900e-04,1.546652354e-03
-16.000000,15.500000,1737400.000,4.334013200e-04,1.219337467e-03,-7.691233200e-04,1.505380764e-03
-16.000000,16.000000,1737400.000,4.825027200e-04,1.183924308e-03,-7.356283420e-04,1.475003288e-03
-15.500000,-16.000000,1737400.000,1.213352111e-02,2.878492618e-02,1.436138007e-02,3.438086018e-02
-15.500000,-15.500000,1737400.000,1.330384157e-02,3.338484564e-02,1.338782815e-02,3.835067224e-02
-15.500000,-15.000000,1737400.000,1.444027059e-02,3.841972209e-02,1.148922059e-02,4.262157493e-02
-15.500000,-14.500000,1737400.000,1.544899185e-02,4.369949841e-02,8.356609040e-03,4.709724435e-02
-15.500000,-14.000000,1737400.000,1.619825695e-02,4.887329738e-02,3.663807810e-03,5.161788656e-02
-15.500000,-13.500000,1737400.000,1.651914669e-02,5.338094938e-02,-2.868639950e-03,5.595209611e-02
-15.500000,-13.000000,1737400.000,1.621882715e-02,5.643162400e-02,-1.136581176e-02,5.980602159e-02
-15.500000,-12.500000,1737400.000,1.511356654e-02,5.704813674e-02,-2.165134348e-02,6.286247270e-02
-15.500000,-12.000000,1737400.000,1.308271262e-02,5.422146139e-02,-3.310083286e-02,6.485976704e-02
-15.500000,-11.500000,1737400.000,1.013344964e-02,4.718831970e-02,-4.457386764e-02,6.569820389e-02
-15.500000,-11.000000,1737400.000,6.449841527e-03,3.577513957e-02,-5.452077093e-02,6.552843299e-02
-15.500000,-10.500000,1737400.000,2.392332143e-03,2.066002717e-02,-6.130732151e-02,6.473907357e-02
-15.500000,-10.000000,1737400.000,-1.570367791e-03,3.385507290e-03,-6.368233186e-02,6.379159118e-02
-15.500000,-9.500000,1737400.000,-4.980751320e-03,-1.395759532e-02,-6.119141200e-02,6.296039432e-02
-15.500000,-9.000000,1737400.000,-7.512736880e-03,-2.927585305e-02,-5.433332841e-02,6.217416958e-02
-15.500000,-8.500000,1737400.000,-9.041542600e-03,-4.101530710e-02,-4.437820268e-02,6.110179852e-02
-15.500000,-8.000000,1737400.000,-9.638484830e-03,-4.846961713e-02,-3.294503999e-02,5.939343259e-02
-15.500000,-7.500000,1737400.000,-9.505748780e-03,-5.176713047e-02,-2.154614848e-02,5.687206319e-02
-15.500000,-7.000000,1737400.000,-8.892053760e-03,-5.161599574e-02,-1.128323344e-02,5.357789650e-02
-15.500000,-6.500000,1737400.000,-8.024732100e-03,-4.897458184e-02,-2.755638480e-03,4.970411990e-02
-15.500000,-6.000000,1737400.000,-7.075896140e-03,-4.478410867e-02,3.867503520e-03,4.550431055e-02
-15.500000,-5.500000,1737400.000,-6.155618350e-03,-3.981677777e-02,8.704364770e-03,4.121933279e-02
-15.500000,-5.000000,1737400.000,-5.322706520e-03,-3.462926253e-02,1.202042294e-02,3.704062089e-02
-15.500000,-4.500000,1737400.000,-4.600206980e-03,-2.957886736e-02,1.412591098e-02,3.310004017e-02
-15.500000,-4.000000,1737400.000,-3.989242630e-03,-2.486674180e-02,1.531535528e-02,2.947590562e-02
-15.500000,-3.500000,1737400.000,-3.479911980e-03,-2.058477846e-02,1.583915794e-02,2.620537761e-02
-15.500000,-3.000000,1737400.000,-3.057567740e-03,-1.675474156e-02,1.589575376e-02,2.329688976e-02
-15.500000,-2.500000,1737400.000,-2.706994080e-03,-1.335748097e-02,1.563468614e-02,2.074110714e-02
-15.500000,-2.000000,1737400.000,-2.414171550e-03,-1.035285587e-02,1.516367899e-02,1.851882851e-02
-15.500000,-1.500000,1737400.000,-2.167068570e-03,-7.692623005e-03,1.455712779e-02,1.660670360e-02
-15.500000,-1.000000,1737400.000,-1.955757310e-03,-5.328260504e-03,1.386350403e-02,1.498039020e-02
-15.500000,-0.500000,1737400.000,-1.772281260e-03,-3.215387259e-03,1.311186825e-02,1.361619569e-02
-15.500000,0.000000,1737400.000,-1.610398000e-03,-1.316575230e-03,1.231720890e-02,1.249161267e-02
-15.500000,0.500000,1737400.000,-1.465295560e-03,3.972864100e-04,1.148444664e-02,1.158436197e-02
-15.500000,1.000000,1737400.000,-1.333373180e-03,1.946459570e-03,1.061205294e-02,1.087116629e-02
-15.500000,1.500000,1737400.000,-1.212099000e-03,3.341884410e-03,9.695131267e-03,1.032632295e-02
-15.500000,2.000000,1737400.000,-1.099865170e-03,4.585749010e-03,8.728317320e-03,9.920802418e-03
-15.500000,2.500000,1737400.000,-9.958900700e-04,5.672297740e-03,7.708506600e-03,9.622257151e-03
-15.500000,3.000000,1737400.000,-9.001378100e-04,6.589622310e-03,6.637483590e-03,9.396252374e-03
-15.500000,3.500000,1737400.000,-8.131658900e-04,7.322207630e-03,5.523894260e-03,9.208114418e-03
-15.500000,4.000000,1737400.000,-7.359029500e-04,7.854360740e-03,4.384635960e-03,9.025384661e-03
-15.500000,4.500000,1737400.000,-6.693210800e-04,8.174321040e-03,3.244762640e-03,8.820204066e-03
-15.500000,5.000000,1737400.000,-6.141426200e-04,8.277802520e-03,2.136019140e-03,8.570983811e-03
-15.500000,5.500000,1737400.000,-5.704257000e-04,8.171343400e-03,1.093794990e-03,8.263935256e-03
-15.500000,6.000000,1737400.000,-5.373634400e-04,7.873667250e-03,1.529627200e-04,7.893465210e-03
-15.500000,6.500000,1737400.000,-5.131138600e-04,7.415165130e-03,-6.566011700e-04,7.461841920e-03
-15.500000,7.000000,1737400.000,-4.949075500e-04,6.835199190e-03,-1.313955600e-03,6.977919516e-03
-15.500000,7.500000,1737400.000,-4.793811000e-04,6.177982840e-03,-1.809596170e-03,6.455378882e-03
-15.500000,8.000000,1737400.000,-4.629239000e-04,5.487795320e-03,-2.145970850e-03,5.910616457e-03
-15.500000,8.500000,1737400.000,-4.422272500e-04,4.804517330e-03,-2.336170720e-03,5.360657175e-03
-15.500000,9.000000,1737400.000,-4.146345300e-04,4.160299060e-03,-2.401202360e-03,4.821388061e-03
-15.500000,9.500000,1737400.000,-3.784001400e-04,3.577975820e-03,-2.366628070e-03,4.306509730e-03
-15.500000,10.000000,1737400.000,-3.327949600e-04,3.070860470e-03,-2.259181990e-03,3.826857689e-03
-15.500000,10.500000,1737400.000,-2.780174600e-04,2.643824870e-03,-2.104078710e-03,3.390317222e-03
-15.500000,11.000000,1737400.000,-2.150394600e-04,2.295090850e-03,-1.923208110e-03,3.002068189e-03
-15.500000,11.500000,1737400.000,-1.454068400e-04,2.018173637e-03,-1.734129630e-03,2.664840249e-03
-15.500000,12.000000,1737400.000,-7.092635000e-05,1.803866963e-03,-1.549877140e-03,2.379303620e-03
-15.500000,12.500000,1737400.000,6.471200000e-06,1.641836093e-03,-1.379370310e-03,2.144371723e-03
-15.500000,13.000000,1737400.000,8.490752000e-05,1.521628325e-03,-1.227974180e-03,1.957161882e-03
-15.500000,13.500000,1737400.000,1.626890400e-04,1.433540856e-03,-1.098213790e-03,1.813168673e-03
-15.500000,14.000000,1737400.000,2.383425400e-04,1.369108808e-03,-9.905716000e-04,1.706604286e-03
-15.500000,14.500000,1737400.000,3.106597100e-04,1.321146161e-03,-9.040615000e-04,1.630724940e-03
-15.500000,15.000000,1737400.000,3.787072900e-04,1.283874779e-03,-8.368001500e-04,1.578603228e-03
-15.500000,15.500000,1737400.000,4.417768200e-04,1.252768580e-03,-7.864023200e-04,1.543704791e-03
-15.500000,16.000000,1737400.000,4.994027600e-04,1.224435836e-03,-7.503017910e-04,1.520394360e-03
-15.000000,-16.000000,1737400.000,1.410882768e-02,3.178011987e-02,1.910841850e-02,3.967576962e-02
-15.000000,-15.500000,1737400.000,1.576536849e-02,3.763742325e-02,1.875546537e-02,4.490979797e-02
-15.000000,-15.000000,1737400.000,1.747641669e-02,4.433039485e-02,1.737050275e-02,5.071827495e-02
-15.000000,-14.500000,1737400.000,1.913676252e-02,5.172430272e-02,1.449151282e-02,5.702300514e-02
-15.000000,-14.000000,1737400.000,2.057859285e-02,5.946688705e-02,9.565644530e-03,6.364975015e-02
-15.000000,-13.500000,1737400.000,2.156086357e-02,6.687893920e-02,2.016952460e-03,7.029744976e-02
-15.000000,-13.000000,1737400.000,2.177445552e-02,7.285539565e-02,-8.600085380e-03,7.652448665e-02
-15.000000,-12.500000,1737400.000,2.088099339e-02,7.585214248e-02,-2.234257132e-02,8.178480236e-02
-15.000000,-12.000000,1737400.000,1.860059251e-02,7.406410257e-02,-3.855211339e-02,8.554378281e-02
-15.000000,-11.500000,1737400.000,1.484022677e-02,6.588823687e-02,-5.560383486e-02,8.748301858e-02
-15.000000,-11.000000,1737400.000,9.815364595e-03,5.061739174e-02,-7.096428608e-02,8.771768138e-02
-15.000000,-10.500000,1737400.000,4.084152489e-03,2.907855434e-02,-8.173749978e-02,8.685195159e-02
-15.000000,-10.000000,1737400.000,-1.564775430e-03,3.786413160e-03,-8.559552334e-02,8.569351821e-02
-15.000000,-9.500000,1737400.000,-6.344994780e-03,-2.162786617e-02,-8.166604866e-02,8.471934288e-02
-15.000000,-9.000000,1737400.000,-9.715658880e-03,-4.352385362e-02,-7.088115017e-02,8.374280453e-02
-15.000000,-8.500000,1737400.000,-1.151585564e-02,-5.935268680e-02,-5.558454186e-02,8.212793469e-02
-15.000000,-8.000000,1737400.000,-1.193540796e-02,-6.821986829e-02,-3.863559500e-02,7.930393177e-02
-15.000000,-7.500000,1737400.000,-1.136775270e-02,-7.073877557e-02,-2.250563672e-02,7.509796172e-02
-15.000000,-7.000000,1737400.000,-1.024055861e-02,-6.841688157e-02,-8.769286783e-03,6.973262590e-02
-15.000000,-6.500000,1737400.000,-8.901181770e-03,-6.298650365e-02,1.935558600e-03,6.364178711e-02
-15.000000,-6.000000,1737400.000,-7.578143200e-03,-5.595405069e-02,9.658455700e-03,5.728498764e-02
-15.000000,-5.500000,1737400.000,-6.392261930e-03,-4.841745175e-02,1.482260058e-02,5.103743856e-02
-15.000000,-5.000000,1737400.000,-5.388653950e-03,-4.107002857e-02,1.797794347e-02,4.515519117e-02
-15.000000,-4.500000,1737400.000,-4.568242970e-03,-3.428703358e-02,1.965497313e-02,3.978426177e-02
-15.000000,-4.000000,1737400.000,-3.910396770e-03,-2.822688991e-02,2.029904415e-02,3.498713635e-02
-15.000000,-3.500000,1737400.000,-3.387491400e-03,-2.291564108e-02,2.025452361e-02,3.077088609e-02
-15.000000,-3.000000,1737400.000,-2.971775290e-03,-1.830711357e-02,1.977264763e-02,2.710976669e-02
-15.000000,-2.500000,1737400.000,-2.639067350e-03,-1.432136408e-02,1.902877001e-02,2.396164088e-02
-15.000000,-2.000000,1737400.000,-2.369569760e-03,-1.086788169e-02,1.813965832e-02,2.127846134e-02
-15.000000,-1.500000,1737400.000,-2.147660900e-03,-7.858441417e-03,1.717902156e-02,1.901279387e-02
-15.000000,-1.000000,1737400.000,-1.961329160e-03,-5.213428930e-03,1.618944595e-02,1.712088822e-02
-15.000000,-0.500000,1737400.000,-1.801458420e-03,-2.865049580e-03,1.519123183e-02,1.556365272e-02
-15.000000,0.000000,1737400.000,-1.661216380e-03,-7.584980900e-04,1.418914785e-02,1.430618314e-02
-15.000000,0.500000,1737400.000,-1.535472200e-03,1.147705990e-03,1.317737013e-02,1.331608003e-02
-15.000000,1.000000,1737400.000,-1.420515970e-03,2.881472100e-03,1.214336374e-02,1.256113172e-02
-15.000000,1.500000,1737400.000,-1.313760480e-03,4.457406400e-03,1.107132832e-02,1.200702915e-02
-15.000000,2.000000,1737400.000,-1.213669170e-03,5.877073320e-03,9.945674130e-03,1.161591226e-02
-15.000000,2.500000,1737400.000,-1.119625800e-03,7.130299420e-03,8.754561690e-03,1.134623647e-02
-15.000000,3.000000,1737400.000,-1.031932110e-03,8.197042430e-03,7.493450870e-03,1.115384214e-02
-15.000000,3.500000,1737400.000,-9.516604800e-04,9.051029920e-03,6.168364060e-03,1.099434016e-02
-15.000000,4.000000,1737400.000,-8.804151000e-04,9.664540380e-03,4.798174850e-03,1.082593892e-02
-15.000000,4.500000,1737400.000,-8.199126300e-04,1.001473502e-02,3.414949440e-03,1.061268363e-02
-15.000000,5.000000,1737400.000,-7.715693700e-04,1.008952274e-02,2.062192720e-03,1.032697571e-02
-15.000000,5.500000,1737400.000,-7.358455700e-04,9.893289680e-03,7.900963700e-04,9.952030028e-03
-15.000000,6.000000,1737400.000,-7.119311400e-04,9.449201830e-03,-3.509431300e-04,9.482479752e-03
-15.000000,6.500000,1737400.000,-6.974424400e-04,8.798704190e-03,-1.317716150e-03,8.924124452e-03
-15.000000,7.000000,1737400.000,-6.886531500e-04,7.997300860e-03,-2.080563090e-03,8.292153338e-03
-15.000000,7.500000,1737400.000,-6.809368300e-04,7.107627190e-03,-2.627337350e-03,7.608215349e-03
-15.000000,8.000000,1737400.000,-6.694003500e-04,6.191656210e-03,-2.964020240e-03,6.897109499e-03
-15.000000,8.500000,1737400.000,-6.497187100e-04,5.303736220e-03,-3.112166470e-03,6.183634241e-03
-15.000000,9.000000,1737400.000,-6.186191600e-04,4.485825510e-03,-3.104171340e-03,5.490100170e-03
-15.000000,9.500000,1737400.000,-5.742614600e-04,3.765367250e-03,-2.977722410e-03,4.834728276e-03
-15.000000,10.000000,1737400.000,-5.162868400e-04,3.155756830e-03,-2.770721300e-03,4.231105032e-03
-15.000000,10.500000,1737400.000,-4.456295300e-04,2.658733289e-03,-2.517303840e-03,3.688396264e-03
-15.000000,11.000000,1737400.000,-3.641918000e-04,2.267347349e-03,-2.245688230e-03,3.211948831e-03
-15.000000,11.500000,1737400.000,-2.744795600e-04,1.969298199e-03,-1.977249370e-03,2.804102262e-03
-15.000000,12.000000,1737400.000,-1.792540600e-04,1.749594072e-03,-1.726700270e-03,2.464691716e-03
-15.000000,12.500000,1737400.000,-8.123915000e-05,1.592834517e-03,-1.503106900e-03,2.191586629e-03
-15.000000,13.000000,1737400.000,1.705089000e-05,1.484360262e-03,-1.310847730e-03,1.980388318e-03
-15.000000,13.500000,1737400.000,1.134602900e-04,1.411320969e-03,-1.151038890e-03,1.824716592e-03
-15.000000,14.000000,1737400.000,2.062049300e-04,1.362900512e-03,-1.022367600e-03,1.716174172e-03
-15.000000,14.500000,1737400.000,2.938993700e-04,1.330336196e-03,-9.221401400e-04,1.645148526e-03
-15.000000,15.000000,1737400.000,3.755336600e-04,1.306903268e-03,-8.468404000e-04,1.601923951e-03
-15.000000,15.500000,1737400.000,4.504145900e-04,1.287482961e-03,-7.926885440e-04,1.577606036e-03
-15.000000,16.000000,1737400.000,5.181301900e-04,1.268523813e-03,-7.558924190e-04,1.564923291e-03
-14.500000,-16.000000,1737400.000,1.631117214e-02,3.459219400e-02,2.500895363e-02,4.569597339e-02
