longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-16.000000,9.000000,1737400.000,-1.582814270e-03,1.614199343e-03,3.604115653e-03,4.254478837e-03
-16.000000,9.500000,1737400.000,-1.443609340e-03,1.652250493e-03,3.161938855e-03,3.848609741e-03
-16.000000,10.000000,1737400.000,-1.301758030e-03,1.628340526e-03,2.769630223e-03,3.466542717e-03
-16.000000,10.500000,1737400.000,-1.160473490e-03,1.560541838e-03,2.433132016e-03,3.114822781e-03
-16.000000,11.000000,1737400.000,-1.022451170e-03,1.465216065e-03,2.153348763e-03,2.798066369e-03
-16.000000,11.500000,1737400.000,-8.898479400e-04,1.356070244e-03,1.927429980e-03,2.519075662e-03
-16.000000,12.000000,1737400.000,-7.642341200e-04,1.243918528e-03,1.749902751e-03,2.278935438e-03
-16.000000,12.500000,1737400.000,-6.467062200e-04,1.136663965e-03,1.613978276e-03,2.077296267e-03
-16.000000,13.000000,1737400.000,-5.379448700e-04,1.039563209e-03,1.512325128e-03,1.912381667e-03
-16.000000,13.500000,1737400.000,-4.382566000e-04,9.557145320e-04,1.437764090e-03,1.781186316e-03
-16.000000,14.000000,1737400.000,-3.476715700e-04,8.864500530e-04,1.383731143e-03,1.679696727e-03
-16.000000,14.500000,1737400.000,-2.659989900e-04,8.318334431e-04,1.344404255e-03,1.603160984e-03
-16.000000,15.000000,1737400.000,-1.929052700e-04,7.910291240e-04,1.314988187e-03,1.546652337e-03
-16.000000,15.500000,1737400.000,-1.279505200e-04,7.626679270e-04,1.291563903e-03,1.505380689e-03
-16.000000,16.000000,1737400.000,-7.061470000e-05,7.450252900e-04,1.271056881e-03,1.475003293e-03
-15.500000,-16.000000,1737400.000,-1.136846000e-04,-1.490753733e-02,3.098057436e-02,3.438086068e-02
-15.500000,-15.500000,1737400.000,1.787550000e-04,-1.394268779e-02,3.572595109e-02,3.835067245e-02
-15.500000,-15.000000,1737400.000,5.499334600e-04,-1.204187037e-02,4.088140906e-02,4.262157523e-02
-15.500000,-14.500000,1737400.000,1.014396050e-03,-8.893884687e-03,4.623873091e-02,4.709724430e-02
-15.500000,-14.000000,1737400.000,1.586261920e-03,-4.171469799e-03,5.142459324e-02,5.161788621e-02
-15.500000,-13.500000,1737400.000,2.276915160e-03,2.403513984e-03,5.585405819e-02,5.595209593e-02
-15.500000,-13.000000,1737400.000,3.090959710e-03,1.095117536e-02,5.871352402e-02,5.980602124e-02
-15.500000,-12.500000,1737400.000,4.020805600e-03,2.128563677e-02,5.901224647e-02,6.286247246e-02
-15.500000,-12.000000,1737400.000,5.040046550e-03,3.276902994e-02,5.574565450e-02,6.485976710e-02
-15.500000,-11.500000,1737400.000,6.098097510e-03,4.424636169e-02,4.818014856e-02,6.569820417e-02
-15.500000,-11.000000,1737400.000,7.119288130e-03,5.415736998e-02,3.619765950e-02,6.552843306e-02
-15.500000,-10.500000,1737400.000,8.010393740e-03,6.086676255e-02,2.054795471e-02,6.473907347e-02
-15.500000,-10.000000,1737400.000,8.677063700e-03,6.313473444e-02,2.842715350e-03,6.379159159e-02
-15.500000,-9.500000,1737400.000,9.044566630e-03,6.052874289e-02,-1.478101154e-02,6.296039393e-02
