longitude_deg,latitude_deg,radius_m,Br
-60.000000,17.000000,1737400.000,5.299723200e-03
-60.000000,17.500000,1737400.000,5.272764500e-03
-60.000000,18.000000,1737400.000,5.245865500e-03
-60.000000,18.500000,1737400.000,5.219046000e-03
-60.000000,19.000000,1737400.000,5.192272300e-03
-60.000000,19.500000,1737400.000,5.165603000e-03
-60.000000,20.000000,1737400.000,5.139003700e-03
-60.000000,20.500000,1737400.000,5.112495600e-03
-60.000000,21.000000,1737400.000,5.086079400e-03
-60.000000,21.500000,1737400.000,5.059761500e-03
-60.000000,22.000000,1737400.000,5.033549200e-03
-60.000000,22.500000,1737400.000,5.007445300e-03
-60.000000,23.000000,1737400.000,4.981447400e-03
-60.000000,23.500000,1737400.000,4.955575700e-03
-60.000000,24.000000,1737400.000,4.929807500e-03
-60.000000,24.500000,1737400.000,4.904172000e-03
-60.000000,25.000000,1737400.000,4.878667200e-03
-59.500000,-35.000000,1737400.000,5.889858200e-03
-59.500000,-34.500000,1737400.000,5.921825600e-03
-59.500000,-34.000000,1737400.000,5.953456500e-03
-59.500000,-33.500000,1737400.000,5.984731600e-03
-59.500000,-33.000000,1737400.000,6.015606200e-03
-59.500000,-32.500000,1737400.000,6.046073900e-03
-59.500000,-32.000000,1737400.000,6.076108300e-03
-59.500000,-31.500000,1737400.000,6.105663300e-03
-59.500000,-31.000000,1737400.000,6.134725800e-03
-59.500000,-30.500000,1737400.000,6.163244700e-03
-59.500000,-30.000000,1737400.000,6.191229500e-03
-59.500000,-29.500000,1737400.000,6.218615000e-03
-59.500000,-29.000000,1737400.000,6.245392500e-03
-59.500000,-28.500000,1737400.000,6.271534500e-03
-59.500000,-28.000000,1737400.000,6.297000200e-03
-59.500000,-27.500000,1737400.000,6.321779400e-03
-59.500000,-27.000000,1737400.000,6.345830900e-03
-59.500000,-26.500000,1737400.000,6.369122200e-03
-59.500000,-26.000000,1737400.000,6.391654400e-03
-59.500000,-25.500000,1737400.000,6.413376300e-03
-59.500000,-25.000000,1737400.000,6.434285000e-03
-59.500000,-24.500000,1737400.000,6.454324200e-03
-59.500000,-24.000000,1737400.000,6.473488900e-03
-59.500000,-23.500000,1737400.000,6.491788400e-03
