longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-60.000000,-10.000000,1737400.000,6.503712500e-03,2.095109600e-06,-1.314950500e-02,1.466996123e-02
-60.000000,-9.500000,1737400.000,6.494366600e-03,-1.247536700e-04,-1.313323500e-02,1.465176517e-02
-60.000000,-9.000000,1737400.000,6.484161200e-03,-2.506218900e-04,-1.311265600e-02,1.463041029e-02
-60.000000,-8.500000,1737400.000,6.473135000e-03,-3.753801600e-04,-1.308782300e-02,1.460594050e-02
-60.000000,-8.000000,1737400.000,6.461293600e-03,-4.988989300e-04,-1.305881600e-02,1.457840494e-02
-60.000000,-7.500000,1737400.000,6.448677000e-03,-6.210629500e-04,-1.302573700e-02,1.454788571e-02
-60.000000,-7.000000,1737400.000,6.435282200e-03,-7.417467800e-04,-1.298865200e-02,1.451441098e-02
-60.000000,-6.500000,1737400.000,6.421128900e-03,-8.608472700e-04,-1.294767300e-02,1.447805893e-02
-60.000000,-6.000000,1737400.000,6.406265600e-03,-9.782609000e-04,-1.290292500e-02,1.443893025e-02
-60.000000,-5.500000,1737400.000,6.390695700e-03,-1.093884300e-03,-1.285447000e-02,1.439704738e-02
-60.000000,-5.000000,1737400.000,6.374457400e-03,-1.207629500e-03,-1.280246800e-02,1.435253507e-02
-60.000000,-4.500000,1737400.000,6.357538900e-03,-1.319406000e-03,-1.274700800e-02,1.430543065e-02
-60.000000,-4.000000,1737400.000,6.339992800e-03,-1.429138200e-03,-1.268820300e-02,1.425582127e-02
-60.000000,-3.500000,1737400.000,6.321827900e-03,-1.536750200e-03,-1.262618600e-02,1.420379112e-02
-60.000000,-3.000000,1737400.000,6.303095400e-03,-1.642177600e-03,-1.256108300e-02,1.414943692e-02
-60.000000,-2.500000,1737400.000,6.283787600e-03,-1.745358300e-03,-1.249301400e-02,1.409282303e-02
-60.000000,-2.000000,1737400.000,6.263919100e-03,-1.846236100e-03,-1.242210600e-02,1.403402963e-02
-60.000000,-1.500000,1737400.000,6.243542900e-03,-1.944765100e-03,-1.234849500e-02,1.397316242e-02
-60.000000,-1.000000,1737400.000,6.222666200e-03,-2.040901900e-03,-1.227230200e-02,1.391029301e-02
