longitude_deg,latitude_deg,radius_m,Br
-6.000000,-6.000000,1737400.000,-1.325073500e-03
-6.000000,-5.850000,1737400.000,-1.387421700e-03
-6.000000,-5.700000,1737400.000,-1.452861100e-03
-6.000000,-5.550000,1737400.000,-1.521560900e-03
-6.000000,-5.400000,1737400.000,-1.593553100e-03
-6.000000,-5.250000,1737400.000,-1.668998300e-03
-6.000000,-5.100000,1737400.000,-1.747985900e-03
-6.000000,-4.950000,1737400.000,-1.830581600e-03
-6.000000,-4.800000,1737400.000,-1.916873000e-03
-6.000000,-4.650000,1737400.000,-2.006900100e-03
-6.000000,-4.500000,1737400.000,-2.100667100e-03
-6.000000,-4.350000,1737400.000,-2.198226800e-03
-6.000000,-4.200000,1737400.000,-2.299544100e-03
-6.000000,-4.050000,1737400.000,-2.404598300e-03
-6.000000,-3.900000,1737400.000,-2.513254400e-03
-6.000000,-3.750000,1737400.000,-2.625359800e-03
-6.000000,-3.600000,1737400.000,-2.740715500e-03
-6.000000,-3.450000,1737400.000,-2.859193300e-03
-6.000000,-3.300000,1737400.000,-2.980301900e-03
-6.000000,-3.150000,1737400.000,-3.103894100e-03
-6.000000,-3.000000,1737400.000,-3.229430800e-03
-6.000000,-2.850000,1737400.000,-3.356556900e-03
-6.000000,-2.700000,1737400.000,-3.484513300e-03
-6.000000,-2.550000,1737400.000,-3.612772500e-03
-6.000000,-2.400000,1737400.000,-3.740644800e-03
-6.000000,-2.250000,1737400.000,-3.867394700e-03
-6.000000,-2.100000,1737400.000,-3.992140000e-03
-6.000000,-1.950000,1737400.000,-4.114081400e-03
-6.000000,-1.800000,1737400.000,-4.232225000e-03
-6.000000,-1.650000,1737400.000,-4.345738400e-03
-6.000000,-1.500000,1737400.000,-4.453453900e-03
-6.000000,-1.350000,1737400.000,-4.554618000e-03
-6.000000,-1.200000,1737400.000,-4.648203700e-03
-6.000000,-1.050000,1737400.000,-4.733333500e-03
-6.000000,-0.900000,1737400.000,-4.808989100e-03
-6.000000,-0.750000,1737400.000,-4.874748500e-03
-6.000000,-0.600000,1737400.000,-4.929298700e-03
-6.000000,-0.450000,1737400.000,-4.972541000e-03
-6.000000,-0.300000,1737400.000,-5.003717500e-03
-6.000000,-0.150000,1737400.000,-5.022756800e-03
-6.000000,0.000000,1737400.000,-5.029147300e-03
-6.000000,0.150000,1737400.000,-5.022947000e-03
-6.000000,0.300000,1737400.000,-5.004077400e-03
-6.000000,0.450000,1737400.000,-4.973108900e-03
-6.000000,0.600000,1737400.000,-4.930023100e-03
-6.000000,0.750000,1737400.000,-4.875620100e-03
-6.000000,0.900000,1737400.000,-4.810034800e-03
-6.000000,1.050000,1737400.000,-4.734530000e-03
-6.000000,1.200000,1737400.000,-4.649532400e-03
-6.000000,1.350000,1737400.000,-4.556100800e-03
-6.000000,1.500000,1737400.000,-4.455050500e-03
-6.000000,1.650000,1737400.000,-4.347416300e-03
-6.000000,1.800000,1737400.000,-4.233992600e-03
-6.000000,1.950000,1737400.000,-4.115907200e-03
-6.000000,2.100000,1737400.000,-3.994038500e-03
-6.000000,2.250000,1737400.000,-3.869347700e-03
-6.000000,2.400000,1737400.000,-3.742629700e-03
-6.000000,2.550000,1737400.000,-3.614763800e-03
-6.000000,2.700000,1737400.000,-3.486532100e-03
-6.000000,2.850000,1737400.000,-3.358559800e-03
-6.000000,3.000000,1737400.000,-3.231437800e-03
-6.000000,3.150000,1737400.000,-3.105868800e-03
-6.000000,3.300000,1737400.000,-2.982235000e-03
-6.000000,3.450000,1737400.000,-2.861111400e-03
-6.000000,3.600000,1737400.000,-2.742583900e-03
-6.000000,3.750000,1737400.000,-2.627201100e-03
-6.000000,3.900000,1737400.000,-2.515054500e-03
-6.000000,4.050000,1737400.000,-2.406349800e-03
-6.000000,4.200000,1737400.000,-2.301254000e-03
-6.000000,4.350000,1737400.000,-2.199894200e-03
-6.000000,4.500000,1737400.000,-2.102284300e-03
-6.000000,4.650001,1737400.000,-2.008446800e-03
-6.000000,4.800000,1737400.000,-1.918368500e-03
-6.000000,4.950000,1737400.000,-1.832014100e-03
-6.000000,5.100000,1737400.000,-1.749373300e-03
-6.000000,5.250000,1737400.000,-1.670333200e-03
-6.000000,5.400001,1737400.000,-1.594867800e-03
-6.000000,5.550001,1737400.000,-1.522791300e-03
-6.000000,5.700000,1737400.000,-1.454055800e-03
-6.000000,5.850000,1737400.000,-1.388588500e-03
-6.000000,6.000000,1737400.000,-1.326179600e-03
-5.850006,-6.000000,1737400.000,-1.352402400e-03
-5.850006,-5.850000,1737400.000,-1.417925300e-03
-5.850006,-5.700000,1737400.000,-1.486867800e-03
-5.850006,-5.550000,1737400.000,-1.559382500e-03
-5.850006,-5.400000,1737400.000,-1.635569400e-03
-5.850006,-5.250000,1737400.000,-1.715585900e-03
-5.850006,-5.100000,1737400.000,-1.799545500e-03
-5.850006,-4.950000,1737400.000,-1.887521400e-03
-5.850006,-4.800000,1737400.000,-1.979740300e-03
-5.850006,-4.650000,1737400.000,-2.076143900e-03
-5.850006,-4.500000,1737400.000,-2.176868700e-03
-5.850006,-4.350000,1737400.000,-2.281915900e-03
-5.850006,-4.200000,1737400.000,-2.391295700e-03
-5.850006,-4.050000,1737400.000,-2.504994500e-03
-5.850006,-3.900000,1737400.000,-2.622959600e-03
-5.850006,-3.750000,1737400.000,-2.744945900e-03
-5.850006,-3.600000,1737400.000,-2.870928400e-03
-5.850006,-3.450000,1737400.000,-3.000638200e-03
-5.850006,-3.300000,1737400.000,-3.133578500e-03
-5.850006,-3.150000,1737400.000,-3.269684800e-03
-5.850006,-3.000000,1737400.000,-3.408333600e-03
-5.850006,-2.850000,1737400.000,-3.549051100e-03
-5.850006,-2.700000,1737400.000,-3.691109600e-03
-5.850006,-2.550000,1737400.000,-3.833947200e-03
-5.850006,-2.400000,1737400.000,-3.976722100e-03
-5.850006,-2.250000,1737400.000,-4.118552400e-03
-5.850006,-2.100000,1737400.000,-4.258567000e-03
-5.850006,-1.950000,1737400.000,-4.395700400e-03
-5.850006,-1.800000,1737400.000,-4.528896400e-03
-5.850006,-1.650000,1737400.000,-4.657127000e-03
-5.850006,-1.500000,1737400.000,-4.779191400e-03
-5.850006,-1.350000,1737400.000,-4.894054900e-03
-5.850006,-1.200000,1737400.000,-5.000277500e-03
-5.850006,-1.050000,1737400.000,-5.097259700e-03
-5.850006,-0.900000,1737400.000,-5.183485300e-03
-5.850006,-0.750000,1737400.000,-5.258521400e-03
-5.850006,-0.600000,1737400.000,-5.320873300e-03
-5.850006,-0.450000,1737400.000,-5.370440300e-03
-5.850006,-0.300000,1737400.000,-5.405970100e-03
-5.850006,-0.150000,1737400.000,-5.427851800e-03
-5.850006,0.000000,1737400.000,-5.435033600e-03
-5.850006,0.150000,1737400.000,-5.428097000e-03
-5.850006,0.300000,1737400.000,-5.406408200e-03
-5.850006,0.450000,1737400.000,-5.371079300e-03
-5.850006,0.600000,1737400.000,-5.321687800e-03
-5.850006,0.750000,1737400.000,-5.259563200e-03
-5.850006,0.900000,1737400.000,-5.184722500e-03
-5.850006,1.050000,1737400.000,-5.098664600e-03
