longitude_deg,latitude_deg,radius_m,Br
-12.000000,-12.000000,1737400.000,-1.825329890e-03
-12.000000,-11.600000,1737400.000,-1.892384580e-03
-12.000000,-11.200000,1737400.000,-1.958986520e-03
-12.000000,-10.800000,1737400.000,-2.024239249e-03
-12.000000,-10.400000,1737400.000,-2.086976199e-03
-12.000000,-10.000000,1737400.000,-2.145757960e-03
-12.000000,-9.600000,1737400.000,-2.198806742e-03
-12.000000,-9.200000,1737400.000,-2.244064581e-03
-12.000000,-8.800000,1737400.000,-2.279086170e-03
-12.000000,-8.400000,1737400.000,-2.301163980e-03
-12.000000,-8.000000,1737400.000,-2.307367290e-03
-12.000000,-7.600000,1737400.000,-2.294864380e-03
-12.000000,-7.200000,1737400.000,-2.261057900e-03
-12.000000,-6.800000,1737400.000,-2.204220970e-03
-12.000000,-6.400000,1737400.000,-2.124001280e-03
-12.000000,-6.000000,1737400.000,-2.022080850e-03
-12.000000,-5.600000,1737400.000,-1.902682330e-03
-12.000000,-5.200000,1737400.000,-1.772862270e-03
-12.000000,-4.800000,1737400.000,-1.642452650e-03
-12.000000,-4.400000,1737400.000,-1.523266330e-03
-12.000000,-4.000000,1737400.000,-1.427747940e-03
-12.000000,-3.600000,1737400.000,-1.367465030e-03
-12.000000,-3.200000,1737400.000,-1.351491250e-03
-12.000000,-2.800000,1737400.000,-1.384970750e-03
-12.000000,-2.400000,1737400.000,-1.468728650e-03
-12.000000,-2.000000,1737400.000,-1.599264950e-03
-12.000000,-1.600000,1737400.000,-1.769676250e-03
-12.000000,-1.200000,1737400.000,-1.970654220e-03
-12.000000,-0.800000,1737400.000,-2.191831520e-03
-12.000000,-0.400000,1737400.000,-2.422948420e-03
-12.000000,0.000000,1737400.000,-2.654586190e-03
-12.000000,0.400000,1737400.000,-2.878651550e-03
-12.000000,0.800000,1737400.000,-3.088634740e-03
-12.000000,1.200000,1737400.000,-3.279631760e-03
-12.000000,1.600000,1737400.000,-3.448077490e-03
-12.000000,2.000000,1737400.000,-3.591785920e-03
-12.000000,2.400000,1737400.000,-3.709641140e-03
-12.000000,2.800000,1737400.000,-3.801299380e-03
-12.000000,3.200000,1737400.000,-3.867163980e-03
-12.000000,3.600000,1737400.000,-3.908208430e-03
-12.000000,4.000000,1737400.000,-3.925771420e-03
-12.000000,4.400000,1737400.000,-3.921503400e-03
-12.000000,4.800000,1737400.000,-3.897261540e-03
-12.000000,5.200000,1737400.000,-3.855068130e-03
-12.000000,5.600000,1737400.000,-3.796975440e-03
-12.000000,6.000000,1737400.000,-3.725038650e-03
-12.000000,6.400000,1737400.000,-3.641308760e-03
-12.000000,6.800000,1737400.000,-3.547722941e-03
-12.000000,7.200000,1737400.000,-3.446155794e-03
-12.000000,7.600000,1737400.000,-3.338338885e-03
-12.000000,8.000000,1737400.000,-3.225842421e-03
-12.000000,8.400001,1737400.000,-3.110117204e-03
-12.000000,8.800000,1737400.000,-2.992452142e-03
-12.000000,9.200001,1737400.000,-2.873970734e-03
-12.000000,9.600000,1737400.000,-2.755682041e-03
-12.000000,10.000000,1737400.000,-2.638406864e-03
