longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-12.000000,8.000000,1737400.000,-3.189280620e-03,-3.534187100e-04,-1.504455050e-03,3.543980905e-03
-12.000000,8.400001,1737400.000,-3.067302900e-03,-4.370472500e-04,-1.587594580e-03,3.481352313e-03
-12.000000,8.800000,1737400.000,-2.948475930e-03,-5.274080500e-04,-1.638849740e-03,3.414307841e-03
-12.000000,9.200001,1737400.000,-2.832887040e-03,-6.195998800e-04,-1.662479450e-03,3.342602416e-03
-12.000000,9.600000,1737400.000,-2.720637880e-03,-7.097891600e-04,-1.662605440e-03,3.266485569e-03
-12.000000,10.000000,1737400.000,-2.611795150e-03,-7.952773400e-04,-1.643167960e-03,3.186524894e-03
-12.000000,10.400001,1737400.000,-2.506420160e-03,-8.740616700e-04,-1.607776640e-03,3.103396775e-03
-12.000000,10.800000,1737400.000,-2.404561630e-03,-9.449091600e-04,-1.559694860e-03,3.017849898e-03
-12.000000,11.200001,1737400.000,-2.306252130e-03,-1.007057550e-03,-1.501857570e-03,2.930621087e-03
-12.000000,11.600000,1737400.000,-2.211492620e-03,-1.060256507e-03,-1.436802040e-03,2.842401022e-03
-12.000000,12.000000,1737400.000,-2.120280160e-03,-1.104490350e-03,-1.366715930e-03,2.753797255e-03
-11.600006,-12.000000,1737400.000,3.630028360e-03,1.407784061e-02,1.258888298e-02,1.923129421e-02
-11.600006,-11.600000,1737400.000,3.906271840e-03,1.580439967e-02,1.301750531e-02,2.084450655e-02
-11.600006,-11.200000,1737400.000,4.201940400e-03,1.774062981e-02,1.335858191e-02,2.260172471e-02
-11.600006,-10.800000,1737400.000,4.515315570e-03,1.990174640e-02,1.357187892e-02,2.450843695e-02
-11.600006,-10.400000,1737400.000,4.843016300e-03,2.229767203e-02,1.360622912e-02,2.656634065e-02
-11.600006,-10.000000,1737400.000,5.179481760e-03,2.492937860e-02,1.339750987e-02,2.877141323e-02
-11.600006,-9.600000,1737400.000,5.516001210e-03,2.778358464e-02,1.286796994e-02,3.111170994e-02
-11.600006,-9.200000,1737400.000,5.840016890e-03,3.082582891e-02,1.192573793e-02,3.356427789e-02
-11.600006,-8.800000,1737400.000,6.134138600e-03,3.399154497e-02,1.046704855e-02,3.609171499e-02
-11.600006,-8.400000,1737400.000,6.375398330e-03,3.717621172e-02,8.381987760e-03,3.863902355e-02
-11.600006,-8.000000,1737400.000,6.534730920e-03,4.022528897e-02,5.565023890e-03,4.113084088e-02
-11.600006,-7.600000,1737400.000,6.577575590e-03,4.292666650e-02,1.932132460e-03,4.347063760e-02
-11.600006,-7.200000,1737400.000,6.465365730e-03,4.500934179e-02,-2.554748170e-03,4.554304053e-02
-11.600006,-6.800000,1737400.000,6.159112040e-03,4.615423105e-02,-7.857595880e-03,4.722170600e-02
-11.600006,-6.400000,1737400.000,5.624965440e-03,4.602117446e-02,-1.383150846e-02,4.838284160e-02
-11.600006,-6.000000,1737400.000,4.841451550e-03,4.429753619e-02,-2.020150332e-02,4.892659913e-02
-11.600006,-5.600000,1737400.000,3.807325430e-03,4.076230281e-02,-2.656018411e-02,4.880066021e-02
-11.600006,-5.200000,1737400.000,2.547731910e-03,3.535640516e-02,-3.239653752e-02,4.802189050e-02
-11.600006,-4.800000,1737400.000,1.116295990e-03,2.823814626e-02,-3.716075432e-02,4.668576531e-02
-11.600006,-4.400000,1737400.000,-4.087617600e-04,1.980067424e-02,-4.035645455e-02,4.495416789e-02
