longitude_deg,latitude_deg,radius_m,Br
-5.850006,-3.150000,1737400.000,-3.740397300e-02
-5.850006,-3.000000,1737400.000,-3.862665900e-02
-5.850006,-2.850000,1737400.000,-3.985271100e-02
-5.850006,-2.700000,1737400.000,-4.107693400e-02
-5.850006,-2.550000,1737400.000,-4.229354400e-02
-5.850006,-2.400000,1737400.000,-4.349654300e-02
-5.850006,-2.250000,1737400.000,-4.467926200e-02
-5.850006,-2.100000,1737400.000,-4.583469000e-02
-5.850006,-1.950000,1737400.000,-4.695572900e-02
-5.850006,-1.800000,1737400.000,-4.803483900e-02
-5.850006,-1.650000,1737400.000,-4.906432800e-02
-5.850006,-1.500000,1737400.000,-5.003659200e-02
-5.850006,-1.350000,1737400.000,-5.094400100e-02
-5.850006,-1.200000,1737400.000,-5.177918800e-02
-5.850006,-1.050000,1737400.000,-5.253498000e-02
-5.850006,-0.900000,1737400.000,-5.320497400e-02
-5.850006,-0.750000,1737400.000,-5.378280400e-02
-5.850006,-0.600000,1737400.000,-5.426344200e-02
-5.850006,-0.450000,1737400.000,-5.464210600e-02
-5.850006,-0.300000,1737400.000,-5.491532000e-02
-5.850006,-0.150000,1737400.000,-5.508019700e-02
-5.850006,0.000000,1737400.000,-5.513551600e-02
-5.850006,0.150000,1737400.000,-5.508027000e-02
-5.850006,0.300000,1737400.000,-5.491527400e-02
-5.850006,0.450000,1737400.000,-5.464209800e-02
-5.850006,0.600000,1737400.000,-5.426341600e-02
-5.850006,0.750000,1737400.000,-5.378288900e-02
-5.850006,0.900000,1737400.000,-5.320494700e-02
-5.850006,1.050000,1737400.000,-5.253497500e-02
-5.850006,1.200000,1737400.000,-5.177924300e-02
-5.850006,1.350000,1737400.000,-5.094408900e-02
-5.850006,1.500000,1737400.000,-5.003660600e-02
-5.850006,1.650000,1737400.000,-4.906434100e-02
-5.850006,1.800000,1737400.000,-4.803484800e-02
-5.850006,1.950000,1737400.000,-4.695575100e-02
-5.850006,2.100000,1737400.000,-4.583477600e-02
-5.850006,2.250000,1737400.000,-4.467923000e-02
-5.850006,2.400000,1737400.000,-4.349656600e-02
-5.850006,2.550000,1737400.000,-4.229358100e-02
-5.850006,2.700000,1737400.000,-4.107692700e-02
-5.850006,2.850000,1737400.000,-3.985270800e-02
-5.850006,3.000000,1737400.000,-3.862665500e-02
-5.850006,3.150000,1737400.000,-3.740392900e-02
-5.850006,3.300000,1737400.000,-3.618928600e-02
-5.850006,3.450000,1737400.000,-3.498683300e-02
-5.850006,3.600000,1737400.000,-3.380050800e-02
-5.850006,3.750000,1737400.000,-3.263334900e-02
-5.850006,3.900000,1737400.000,-3.148828700e-02
-5.850006,4.050000,1737400.000,-3.036765700e-02
-5.850006,4.200000,1737400.000,-2.927337000e-02
-5.850006,4.350000,1737400.000,-2.820706900e-02
-5.850006,4.500000,1737400.000,-2.716989900e-02
-5.850006,4.650001,1737400.000,-2.616291200e-02
-5.850006,4.800000,1737400.000,-2.518673100e-02
-5.850006,4.950000,1737400.000,-2.424170800e-02
-5.850006,5.100000,1737400.000,-2.332809300e-02
-5.850006,5.250000,1737400.000,-2.244581200e-02
-5.850006,5.400001,1737400.000,-2.159472000e-02
-5.850006,5.550001,1737400.000,-2.077446600e-02
-5.850006,5.700000,1737400.000,-1.998462100e-02
-5.850006,5.850000,1737400.000,-1.922466900e-02
-5.850006,6.000000,1737400.000,-1.849391800e-02
-5.699997,-6.000000,1737400.000,-1.920548000e-02
-5.699997,-5.850000,1737400.000,-1.998469400e-02
-5.699997,-5.700000,1737400.000,-2.079651800e-02
-5.699997,-5.550000,1737400.000,-2.164168400e-02
-5.699997,-5.400000,1737400.000,-2.252101100e-02
-5.699997,-5.250000,1737400.000,-2.343510100e-02
-5.699997,-5.100000,1737400.000,-2.438451100e-02
-5.699997,-4.950000,1737400.000,-2.536958900e-02
-5.699997,-4.800000,1737400.000,-2.639053800e-02
-5.699997,-4.650000,1737400.000,-2.744734500e-02
-5.699997,-4.500000,1737400.000,-2.853976300e-02
-5.699997,-4.350000,1737400.000,-2.966718600e-02
-5.699997,-4.200000,1737400.000,-3.082897800e-02
-5.699997,-4.050000,1737400.000,-3.202373600e-02
-5.699997,-3.900000,1737400.000,-3.325010200e-02
-5.699997,-3.750000,1737400.000,-3.450592000e-02
-5.699997,-3.600000,1737400.000,-3.578887600e-02
-5.699997,-3.450000,1737400.000,-3.709594100e-02
-5.699997,-3.300000,1737400.000,-3.842369100e-02
-5.699997,-3.150000,1737400.000,-3.976799300e-02
-5.699997,-3.000000,1737400.000,-4.112438100e-02
-5.699997,-2.850000,1737400.000,-4.248749400e-02
-5.699997,-2.700000,1737400.000,-4.385150400e-02
-5.699997,-2.550000,1737400.000,-4.521018000e-02
-5.699997,-2.400000,1737400.000,-4.655646700e-02
-5.699997,-2.250000,1737400.000,-4.788286500e-02
-5.699997,-2.100000,1737400.000,-4.918133900e-02
-5.699997,-1.950000,1737400.000,-5.044356500e-02
-5.699997,-1.800000,1737400.000,-5.166085400e-02
-5.699997,-1.650000,1737400.000,-5.282428000e-02
-5.699997,-1.500000,1737400.000,-5.392478900e-02
-5.699997,-1.350000,1737400.000,-5.495347500e-02
-5.699997,-1.200000,1737400.000,-5.590179200e-02
-5.699997,-1.050000,1737400.000,-5.676099300e-02
-5.699997,-0.900000,1737400.000,-5.752340100e-02
-5.699997,-0.750000,1737400.000,-5.818187900e-02
-5.699997,-0.600000,1737400.000,-5.872981000e-02
-5.699997,-0.450000,1737400.000,-5.916186300e-02
-5.699997,-0.300000,1737400.000,-5.947374900e-02
-5.699997,-0.150000,1737400.000,-5.966222100e-02
-5.699997,0.000000,1737400.000,-5.972520600e-02
-5.699997,0.150000,1737400.000,-5.966209700e-02
-5.699997,0.300000,1737400.000,-5.947375700e-02
-5.699997,0.450000,1737400.000,-5.916195300e-02
-5.699997,0.600000,1737400.000,-5.872974600e-02
-5.699997,0.750000,1737400.000,-5.818183300e-02
-5.699997,0.900000,1737400.000,-5.752348500e-02
-5.699997,1.050000,1737400.000,-5.676101600e-02
-5.699997,1.200000,1737400.000,-5.590176700e-02
-5.699997,1.350000,1737400.000,-5.495355000e-02
-5.699997,1.500000,1737400.000,-5.392476800e-02
-5.699997,1.650000,1737400.000,-5.282423100e-02
-5.699997,1.800000,1737400.000,-5.166077100e-02
-5.699997,1.950000,1737400.000,-5.044361400e-02
-5.699997,2.100000,1737400.000,-4.918136000e-02
-5.699997,2.250000,1737400.000,-4.788281800e-02
-5.699997,2.400000,1737400.000,-4.655640900e-02
-5.699997,2.550000,1737400.000,-4.521019700e-02
