longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-4.899994,-3.700000,1737400.000,3.228220900e-03,6.740168500e-02,4.621499200e-03,6.763702245e-02
-4.899994,-3.600000,1737400.000,3.208446800e-03,6.889390900e-02,2.942631500e-03,6.903132556e-02
-4.899994,-3.500000,1737400.000,3.184978900e-03,7.033534300e-02,1.136799500e-03,7.041659519e-02
-4.899994,-3.400000,1737400.000,3.157573300e-03,7.171492300e-02,-7.991906000e-04,7.178885119e-02
-4.899994,-3.300000,1737400.000,3.126224700e-03,7.302089000e-02,-2.868077700e-03,7.314403275e-02
-4.899994,-3.200000,1737400.000,3.090694100e-03,7.424089300e-02,-5.071693600e-03,7.447808174e-02
-4.899994,-3.100000,1737400.000,3.051017600e-03,7.536125200e-02,-7.411188900e-03,7.578623049e-02
-4.899994,-3.000000,1737400.000,3.007099500e-03,7.636813100e-02,-9.886595400e-03,7.706412167e-02
-4.899994,-2.900000,1737400.000,2.958734800e-03,7.724700900e-02,-1.249705300e-02,7.830728475e-02
-4.899994,-2.800000,1737400.000,2.905938100e-03,7.798272400e-02,-1.524020200e-02,7.951109027e-02
-4.899994,-2.700000,1737400.000,2.848681800e-03,7.855972600e-02,-1.811277900e-02,8.067104995e-02
-4.899994,-2.600000,1737400.000,2.786944400e-03,7.896213200e-02,-2.110976400e-02,8.178268451e-02
-4.899994,-2.500000,1737400.000,2.720795100e-03,7.917403400e-02,-2.422458700e-02,8.284178294e-02
-4.899994,-2.400000,1737400.000,2.650198100e-03,7.917963000e-02,-2.744916800e-02,8.384446422e-02
-4.899994,-2.300000,1737400.000,2.575197500e-03,7.896322800e-02,-3.077364700e-02,8.478702948e-02
-4.899994,-2.200000,1737400.000,2.495877900e-03,7.850964400e-02,-3.418636700e-02,8.566622027e-02
-4.899994,-2.100000,1737400.000,2.412394200e-03,7.780455800e-02,-3.767379400e-02,8.647938278e-02
-4.899994,-2.000000,1737400.000,2.324726900e-03,7.683470800e-02,-4.122069900e-02,8.722455351e-02
-4.899994,-1.900000,1737400.000,2.233159500e-03,7.558760800e-02,-4.480994900e-02,8.789997164e-02
-4.899994,-1.800000,1737400.000,2.137763400e-03,7.405307100e-02,-4.842273900e-02,8.850530498e-02
-4.899994,-1.700000,1737400.000,2.038596000e-03,7.222208400e-02,-5.203858000e-02,8.904043519e-02
-4.899994,-1.600000,1737400.000,1.936179900e-03,7.008799200e-02,-5.563558300e-02,8.950638810e-02
-4.899994,-1.500000,1737400.000,1.830452700e-03,6.764653300e-02,-5.919048600e-02,8.990504778e-02
-4.899994,-1.400000,1737400.000,1.721700100e-03,6.489596500e-02,-6.267901500e-02,9.023917911e-02
-4.899994,-1.300000,1737400.000,1.610199500e-03,6.183705100e-02,-6.607600300e-02,9.051216378e-02
-4.899994,-1.200000,1737400.000,1.496178300e-03,5.847411600e-02,-6.935587500e-02,9.072870653e-02
