longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-5.000000,-0.100000,1737400.000,-4.580165300e-05,2.138548300e-02,1.292314500e-03,2.142454335e-02
-5.000000,0.000000,1737400.000,-1.480879600e-06,2.142366600e-02,-5.488998400e-09,2.142366605e-02
-5.000000,0.100000,1737400.000,4.283933400e-05,2.138548600e-02,-1.292303000e-03,2.142453952e-02
-5.000000,0.200000,1737400.000,8.694437800e-05,2.127130600e-02,-2.577050900e-03,2.142702055e-02
-5.000000,0.300000,1737400.000,1.306149900e-04,2.108220800e-02,-3.846777100e-03,2.143068474e-02
-5.000000,0.400000,1737400.000,1.736452200e-04,2.081997800e-02,-5.094203600e-03,2.143484422e-02
-5.000000,0.500000,1737400.000,2.158313100e-04,2.048711700e-02,-6.312354500e-03,2.143861855e-02
-5.000000,0.600000,1737400.000,2.569720400e-04,2.008670000e-02,-7.494625200e-03,2.144087121e-02
-5.000000,0.700000,1737400.000,2.968909600e-04,1.962238900e-02,-8.634829000e-03,2.144030238e-02
-5.000000,0.800000,1737400.000,3.354170400e-04,1.909839300e-02,-9.727396800e-03,2.143556317e-02
-5.000000,0.900000,1737400.000,3.724014300e-04,1.851934500e-02,-1.076720400e-02,2.142516054e-02
-5.000000,1.000000,1737400.000,4.077209600e-04,1.789025000e-02,-1.174982700e-02,2.140760883e-02
-5.000000,1.100000,1737400.000,4.412234500e-04,1.721641400e-02,-1.267143800e-02,2.138141553e-02
-5.000000,1.200000,1737400.000,4.728542700e-04,1.650336500e-02,-1.352908300e-02,2.134527429e-02
-5.000000,1.300000,1737400.000,5.025237500e-04,1.575672500e-02,-1.432020500e-02,2.129777416e-02
-5.000000,1.400000,1737400.000,5.301419200e-04,1.498221300e-02,-1.504319000e-02,2.123782762e-02
-5.000000,1.500000,1737400.000,5.557003100e-04,1.418550600e-02,-1.569691500e-02,2.116436920e-02
-5.000000,1.600000,1737400.000,5.791524800e-04,1.337218300e-02,-1.628103900e-02,2.107659666e-02
-5.000000,1.700000,1737400.000,6.005151300e-04,1.254767100e-02,-1.679571000e-02,2.097380605e-02
-5.000000,1.800000,1737400.000,6.197548700e-04,1.171717100e-02,-1.724175900e-02,2.085556151e-02
-5.000000,1.900000,1737400.000,6.369421900e-04,1.088563800e-02,-1.762048600e-02,2.072159108e-02
-5.000000,2.000000,1737400.000,6.521005600e-04,1.005769200e-02,-1.793366800e-02,2.057179748e-02
-5.000000,2.100000,1737400.000,6.652621400e-04,9.237629200e-03,-1.818349100e-02,2.040626649e-02
-5.000000,2.200000,1737400.000,6.765243100e-04,8.429362100e-03,-1.837252300e-02,2.022526717e-02
-5.000000,2.300000,1737400.000,6.859158100e-04,7.636451700e-03,-1.850352800e-02,2.002913936e-02
-5.000000,2.400000,1737400.000,6.935394500e-04,6.862050000e-03,-1.857969500e-02,1.981852148e-02
-5.000000,2.500000,1737400.000,6.994778300e-04,6.108874200e-03,-1.860425000e-02,1.959402285e-02
-5.000000,2.600000,1737400.000,7.038163800e-04,5.379308000e-03,-1.858055100e-02,1.935637330e-02
-5.000000,2.700000,1737400.000,7.066297700e-04,4.675351400e-03,-1.851210000e-02,1.910644087e-02
-5.000000,2.800000,1737400.000,7.080515400e-04,3.998610200e-03,-1.840245300e-02,1.884517171e-02
-5.000000,2.900000,1737400.000,7.081388300e-04,3.350355900e-03,-1.825505000e-02,1.857345406e-02
-5.000000,3.000000,1737400.000,7.070031400e-04,2.731536600e-03,-1.807336600e-02,1.829228537e-02
-5.000000,3.100000,1737400.000,7.047571000e-04,2.142811500e-03,-1.786081100e-02,1.800269128e-02
-5.000000,3.200000,1737400.000,7.014596500e-04,1.584530100e-03,-1.762066100e-02,1.770566224e-02
-5.000000,3.300000,1737400.000,6.972033600e-04,1.056809500e-03,-1.735608400e-02,1.740220074e-02
-5.000000,3.400000,1737400.000,6.921175400e-04,5.596036200e-04,-1.707011800e-02,1.709330604e-02
-5.000000,3.500000,1737400.000,6.862299700e-04,9.254218700e-05,-1.676561600e-02,1.677990928e-02
-5.000000,3.600000,1737400.000,6.796633900e-04,-3.447813500e-04,-1.644532300e-02,1.646297255e-02
-5.000000,3.700000,1737400.000,6.724807500e-04,-7.530291600e-04,-1.611178700e-02,1.614338761e-02
-5.000000,3.800000,1737400.000,6.647337400e-04,-1.132916100e-03,-1.576731100e-02,1.582192991e-02
-5.000000,3.900000,1737400.000,6.565274700e-04,-1.485327100e-03,-1.541418700e-02,1.549949631e-02
-5.000000,4.000000,1737400.000,6.478918300e-04,-1.811167500e-03,-1.505436600e-02,1.517675944e-02
-5.000000,4.100000,1737400.000,6.389007900e-04,-2.111417000e-03,-1.468974800e-02,1.485445968e-02
-5.000000,4.200000,1737400.000,6.296109800e-04,-2.387145200e-03,-1.432203800e-02,1.453325995e-02
-5.000000,4.300000,1737400.000,6.200727700e-04,-2.639420600e-03,-1.395274400e-02,1.421372915e-02
-5.000000,4.400000,1737400.000,6.103309100e-04,-2.869343500e-03,-1.358324100e-02,1.389640500e-02
-5.000000,4.500000,1737400.000,6.004313200e-04,-3.078033500e-03,-1.321480600e-02,1.358182262e-02
-5.000000,4.600000,1737400.000,5.904112000e-04,-3.266580100e-03,-1.284853700e-02,1.327041951e-02
-5.000000,4.700000,1737400.000,5.803188000e-04,-3.436105200e-03,-1.248540900e-02,1.296260108e-02
-5.000000,4.800000,1737400.000,5.701521800e-04,-3.587693800e-03,-1.212627300e-02,1.265871704e-02
-5.000000,4.900000,1737400.000,5.599654800e-04,-3.722397600e-03,-1.177190600e-02,1.235910903e-02
-5.000000,5.000000,1737400.000,5.498039900e-04,-3.841255000e-03,-1.142294000e-02,1.206404089e-02
-4.899994,-5.000000,1737400.000,-5.720310400e-04,-4.199053900e-03,1.177195300e-02,1.251152071e-02
-4.899994,-4.900000,1737400.000,-5.831535400e-04,-4.086534100e-03,1.214424300e-02,1.282663117e-02
-4.899994,-4.800000,1737400.000,-5.943357600e-04,-3.957576200e-03,1.252314300e-02,1.314704358e-02
-4.899994,-4.700000,1737400.000,-6.055316600e-04,-3.811049900e-03,1.290803800e-02,1.347249847e-02
-4.899994,-4.600000,1737400.000,-6.166985600e-04,-3.645788300e-03,1.329816700e-02,1.380265681e-02
-4.899994,-4.500000,1737400.000,-6.278146700e-04,-3.460572600e-03,1.369270500e-02,1.413718091e-02
-4.899994,-4.400000,1737400.000,-6.388430900e-04,-3.254191800e-03,1.409064600e-02,1.447564125e-02
-4.899994,-4.300000,1737400.000,-6.497420600e-04,-3.025370600e-03,1.449088100e-02,1.481757957e-02
-4.899994,-4.200000,1737400.000,-6.604800400e-04,-2.772863500e-03,1.489214100e-02,1.516248230e-02
-4.899994,-4.100000,1737400.000,-6.709830300e-04,-2.495451400e-03,1.529298100e-02,1.550976350e-02
-4.899994,-4.000000,1737400.000,-6.812231400e-04,-2.191841400e-03,1.569183400e-02,1.585881105e-02
-4.899994,-3.900000,1737400.000,-6.911122200e-04,-1.860827400e-03,1.608691300e-02,1.620891991e-02
-4.899994,-3.800000,1737400.000,-7.005894100e-04,-1.501266500e-03,1.647627400e-02,1.655935480e-02
-4.899994,-3.700000,1737400.000,-7.096121700e-04,-1.112017300e-03,1.685776200e-02,1.690929542e-02
-4.899994,-3.600000,1737400.000,-7.180944500e-04,-6.920560200e-04,1.722905300e-02,1.725789293e-02
-4.899994,-3.500000,1737400.000,-7.259441100e-04,-2.404719200e-04,1.758760300e-02,1.760422111e-02
-4.899994,-3.400000,1737400.000,-7.331043100e-04,2.435733800e-04,1.793066600e-02,1.794729933e-02
-4.899994,-3.300000,1737400.000,-7.394557100e-04,7.607144000e-04,1.825530100e-02,1.828610116e-02
-4.899994,-3.200000,1737400.000,-7.449395400e-04,1.311426600e-03,1.855838700e-02,1.861957311e-02
-4.899994,-3.100000,1737400.000,-7.494261600e-04,1.895971300e-03,1.883662400e-02,1.894662900e-02
-4.899994,-3.000000,1737400.000,-7.528113900e-04,2.514366500e-03,1.908648800e-02,1.926610464e-02
-4.899994,-2.900000,1737400.000,-7.550273000e-04,3.166377200e-03,1.930437700e-02,1.957689920e-02
-4.899994,-2.800000,1737400.000,-7.559483300e-04,3.851453700e-03,1.948649600e-02,1.987784394e-02
-4.899994,-2.700000,1737400.000,-7.554668900e-04,4.568736500e-03,1.962899400e-02,2.016783302e-02
-4.899994,-2.600000,1737400.000,-7.534738600e-04,5.316956300e-03,1.972791000e-02,2.044573746e-02
-4.899994,-2.500000,1737400.000,-7.498419400e-04,6.094532500e-03,1.977928700e-02,2.071052350e-02
-4.899994,-2.400000,1737400.000,-7.444823600e-04,6.899407900e-03,1.977915900e-02,2.096118351e-02
-4.899994,-2.300000,1737400.000,-7.372922300e-04,7.729105700e-03,1.972365800e-02,2.119682428e-02
-4.899994,-2.200000,1737400.000,-7.281683900e-04,8.580746300e-03,1.960897400e-02,2.141661265e-02
-4.899994,-2.100000,1737400.000,-7.170037700e-04,9.450957700e-03,1.943156500e-02,2.161990782e-02
-4.899994,-2.000000,1737400.000,-7.037476400e-04,1.033592100e-02,1.918808300e-02,2.180617006e-02
-4.899994,-1.900000,1737400.000,-6.882944400e-04,1.123137000e-02,1.887555000e-02,2.197507245e-02
-4.899994,-1.800000,1737400.000,-6.705902900e-04,1.213263300e-02,1.849125300e-02,2.212638498e-02
-4.899994,-1.700000,1737400.000,-6.506229300e-04,1.303459800e-02,1.803303900e-02,2.226015613e-02
-4.899994,-1.600000,1737400.000,-6.282806000e-04,1.393178600e-02,1.749931900e-02,2.237667453e-02
-4.899994,-1.500000,1737400.000,-6.036030600e-04,1.481841100e-02,1.688890900e-02,2.247631839e-02
-4.899994,-1.400000,1737400.000,-5.765799300e-04,1.568845300e-02,1.620144300e-02,2.255984834e-02
-4.899994,-1.300000,1737400.000,-5.472168300e-04,1.653559400e-02,1.543716400e-02,2.262810968e-02
-4.899994,-1.200000,1737400.000,-5.155581400e-04,1.735349200e-02,1.459705800e-02,2.268223065e-02
-4.899994,-1.100000,1737400.000,-4.817072800e-04,1.813570800e-02,1.368292000e-02,2.272351747e-02
-4.899994,-1.000000,1737400.000,-4.457065500e-04,1.887585900e-02,1.269725800e-02,2.275339685e-02
-4.899994,-0.900000,1737400.000,-4.076770500e-04,1.956766900e-02,1.164341200e-02,2.277342560e-02
-4.899994,-0.800000,1737400.000,-3.677403400e-04,2.020511900e-02,1.052555800e-02,2.278528995e-02
-4.899994,-0.700000,1737400.000,-3.260652900e-04,2.078249400e-02,9.348559100e-03,2.279065450e-02
-4.899994,-0.600000,1737400.000,-2.828012000e-04,2.129455000e-02,8.118029700e-03,2.279123170e-02
-4.899994,-0.500000,1737400.000,-2.381491200e-04,2.173646800e-02,6.840259200e-03,2.278859149e-02
-4.899994,-0.400000,1737400.000,-1.923079800e-04,2.210403000e-02,5.522100800e-03,2.278417701e-02
-4.899994,-0.300000,1737400.000,-1.454956000e-04,2.239373300e-02,4.171003000e-03,2.277932643e-02
-4.899994,-0.200000,1737400.000,-9.794924900e-05,2.260269900e-02,2.794787700e-03,2.277503972e-02
-4.899994,-0.100000,1737400.000,-4.990422500e-05,2.272894700e-02,1.401679100e-03,2.277218098e-02
-4.899994,0.000000,1737400.000,-1.608427100e-06,2.277114400e-02,7.870918000e-09,2.277114406e-02
-4.899994,0.100000,1737400.000,4.669153200e-05,2.272894700e-02,-1.401678600e-03,2.277217413e-02
-4.899994,0.200000,1737400.000,9.474387400e-05,2.260271500e-02,-2.794790200e-03,2.277504235e-02
-4.899994,0.300000,1737400.000,1.423034000e-04,2.239372700e-02,-4.171017300e-03,2.277930299e-02
-4.899994,0.400000,1737400.000,1.891324800e-04,2.210403400e-02,-5.522119700e-03,2.278415889e-02
-4.899994,0.500000,1737400.000,2.349959500e-04,2.173647500e-02,-6.840273900e-03,2.278856984e-02
-4.899994,0.600000,1737400.000,2.796749300e-04,2.129455300e-02,-8.118046300e-03,2.279120184e-02
-4.899994,0.700000,1737400.000,3.229675400e-04,2.078252500e-02,-9.348552700e-03,2.279063604e-02
-4.899994,0.800000,1737400.000,3.646806800e-04,2.020512700e-02,-1.052556900e-02,2.278525295e-02
