longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-12.000000,-12.000000,1737400.000,-4.361214550e-04,-2.708569740e-03,3.464285435e-03,4.419029931e-03
-12.000000,-11.600000,1737400.000,-4.520162110e-04,-2.767386180e-03,3.852455662e-03,4.764888199e-03
-12.000000,-11.200000,1737400.000,-4.677589600e-04,-2.801068250e-03,4.281168036e-03,5.137429468e-03
-12.000000,-10.800000,1737400.000,-4.831240300e-04,-2.800653540e-03,4.751643414e-03,5.536712401e-03
-12.000000,-10.400000,1737400.000,-4.978152450e-04,-2.755172580e-03,5.263527448e-03,5.961838404e-03
-12.000000,-10.000000,1737400.000,-5.114743049e-04,-2.651512720e-03,5.814106668e-03,6.410613232e-03
-12.000000,-9.600000,1737400.000,-5.236572709e-04,-2.474446640e-03,6.397237213e-03,6.879080394e-03
-12.000000,-9.200000,1737400.000,-5.338468380e-04,-2.206941560e-03,7.002115273e-03,7.361059828e-03
-12.000000,-8.800000,1737400.000,-5.414343640e-04,-1.830953500e-03,7.611906940e-03,7.847717449e-03
-12.000000,-8.400000,1737400.000,-5.457398040e-04,-1.328869400e-03,8.202200320e-03,8.327053255e-03
-12.000000,-8.000000,1737400.000,-5.460332710e-04,-6.858069800e-04,8.739909430e-03,8.783763453e-03
-12.000000,-7.600000,1737400.000,-5.416098780e-04,1.071929900e-04,9.182892340e-03,9.199475166e-03
-12.000000,-7.200000,1737400.000,-5.318196940e-04,1.048975500e-03,9.480810470e-03,9.553478369e-03
-12.000000,-6.800000,1737400.000,-5.162345210e-04,2.123861350e-03,9.578181310e-03,9.824400354e-03
-12.000000,-6.400000,1737400.000,-4.947664440e-04,3.297567860e-03,9.420017120e-03,9.992770895e-03
-12.000000,-6.000000,1737400.000,-4.678466680e-04,4.515128240e-03,8.960009100e-03,1.004425341e-02
-12.000000,-5.600000,1737400.000,-4.365307410e-04,5.702257330e-03,8.170507370e-03,9.973138344e-03
-12.000000,-5.200000,1737400.000,-4.025913350e-04,6.771311770e-03,7.052306570e-03,9.785078989e-03
-12.000000,-4.800000,1737400.000,-3.684945000e-04,7.632073410e-03,5.641443190e-03,9.497905769e-03
-12.000000,-4.400000,1737400.000,-3.371993430e-04,8.205624730e-03,4.010076810e-03,9.139294099e-03
-12.000000,-4.000000,1737400.000,-3.118286430e-04,8.438333010e-03,2.260140532e-03,8.741334927e-03
-12.000000,-3.600000,1737400.000,-2.952869470e-04,8.312122310e-03,5.101625300e-04,8.332996909e-03
-12.000000,-3.200000,1737400.000,-2.898474510e-04,7.848068760e-03,-1.122126840e-03,7.933181168e-03
-12.000000,-2.800000,1737400.000,-2.968163610e-04,7.102181220e-03,-2.536848950e-03,7.547494990e-03
-12.000000,-2.400000,1737400.000,-3.164074130e-04,6.154584840e-03,-3.664643200e-03,7.169981729e-03
-12.000000,-2.000000,1737400.000,-3.477633010e-04,5.095576890e-03,-4.472569260e-03,6.788940929e-03
-12.000000,-1.600000,1737400.000,-3.891719000e-04,4.011739300e-03,-4.962440150e-03,6.393068060e-03
-12.000000,-1.200000,1737400.000,-4.383197330e-04,2.975653501e-03,-5.163916060e-03,5.976007616e-03
-12.000000,-0.800000,1737400.000,-4.926285720e-04,2.040223257e-03,-5.124499560e-03,5.537661021e-03
-12.000000,-0.400000,1737400.000,-5.495490180e-04,1.237638515e-03,-4.899679300e-03,5.083366056e-03
-12.000000,0.000000,1737400.000,-6.067383830e-04,5.816386920e-04,-4.544902180e-03,4.621966125e-03
-12.000000,0.400000,1737400.000,-6.621823050e-04,7.158344000e-05,-4.110126710e-03,4.163742447e-03
-12.000000,0.800000,1737400.000,-7.142685330e-04,-3.030560730e-04,-3.636877000e-03,3.718722473e-03
-12.000000,1.200000,1737400.000,-7.617678370e-04,-5.586213570e-04,-3.157430260e-03,3.295711441e-03
-12.000000,1.600000,1737400.000,-8.038054050e-04,-7.140641930e-04,-2.695216800e-03,2.901755400e-03
-12.000000,2.000000,1737400.000,-8.398305520e-04,-7.886692080e-04,-2.265994090e-03,2.542055013e-03
-12.000000,2.400000,1737400.000,-8.695634450e-04,-8.005572390e-04,-1.879239280e-03,2.220038907e-03
-12.000000,2.800000,1737400.000,-8.929185180e-04,-7.659380971e-04,-1.539630860e-03,1.937634598e-03
-12.000000,3.200000,1737400.000,-9.099904110e-04,-6.987177177e-04,-1.248281620e-03,1.695433868e-03
-12.000000,3.600000,1737400.000,-9.210124520e-04,-6.104288590e-04,-1.003789290e-03,1.492809521e-03
-12.000000,4.000000,1737400.000,-9.263097940e-04,-5.103738580e-04,-8.030990600e-04,1.327968151e-03
-12.000000,4.400000,1737400.000,-9.262871890e-04,-4.058353520e-04,-6.421689100e-04,1.197952920e-03
-12.000000,4.800000,1737400.000,-9.213965230e-04,-3.023091720e-04,-5.164135800e-04,1.098656167e-03
-12.000000,5.200000,1737400.000,-9.121187940e-04,-2.037928990e-04,-4.211036600e-04,1.025095377e-03
-12.000000,5.600000,1737400.000,-8.989622320e-04,-1.130343440e-04,-3.515736700e-04,9.718610512e-04
-12.000000,6.000000,1737400.000,-8.824245100e-04,-3.175562800e-05,-3.034369200e-04,9.336784244e-04
-12.000000,6.400000,1737400.000,-8.629963680e-04,3.912514100e-05,-2.726420300e-04,9.058847523e-04
-12.000000,6.800000,1737400.000,-8.411579950e-04,9.931622700e-05,-2.555954700e-04,8.847256805e-04
-12.000000,7.200000,1737400.000,-8.173555010e-04,1.490047070e-04,-2.491133500e-04,8.673695169e-04
-12.000000,7.600000,1737400.000,-7.920086610e-04,1.886932870e-04,-2.504817500e-04,8.518356548e-04
-12.000000,8.000000,1737400.000,-7.655028130e-04,2.191376530e-04,-2.574140800e-04,8.368260729e-04
-12.000000,8.400001,1737400.000,-7.381868080e-04,2.412271220e-04,-2.680226700e-04,8.215512397e-04
-12.000000,8.800000,1737400.000,-7.103728640e-04,2.559132400e-04,-2.807848100e-04,8.055813440e-04
-12.000000,9.200001,1737400.000,-6.823363760e-04,2.641744500e-04,-2.944848300e-04,7.887283342e-04
-12.000000,9.600000,1737400.000,-6.543167780e-04,2.669659700e-04,-3.082062200e-04,7.709684489e-04
-12.000000,10.000000,1737400.000,-6.265185270e-04,2.651945500e-04,-3.212641320e-04,7.523724188e-04
-12.000000,10.400001,1737400.000,-5.991113260e-04,2.596896200e-04,-3.331635140e-04,7.330559370e-04
-12.000000,10.800000,1737400.000,-5.722416330e-04,2.512119400e-04,-3.435771400e-04,7.131712112e-04
-12.000000,11.200001,1737400.000,-5.460230370e-04,2.404368000e-04,-3.523142780e-04,6.928754305e-04
-12.000000,11.600000,1737400.000,-5.205502870e-04,2.279515200e-04,-3.592780600e-04,6.723207725e-04
-12.000000,12.000000,1737400.000,-4.958904220e-04,2.142602500e-04,-3.644559700e-04,6.516463147e-04
-11.600006,-12.000000,1737400.000,-4.559685000e-04,-3.094700730e-03,3.609753729e-03,4.776547065e-03
-11.600006,-11.600000,1737400.000,-4.735686900e-04,-3.198295200e-03,4.045091278e-03,5.178428617e-03
-11.600006,-11.200000,1737400.000,-4.911070760e-04,-3.279687450e-03,4.532641299e-03,5.616259705e-03
-11.600006,-10.800000,1737400.000,-5.083326260e-04,-3.328809310e-03,5.076031677e-03,6.091426029e-03
-11.600006,-10.400000,1737400.000,-5.249182960e-04,-3.332851950e-03,5.677516724e-03,6.604365033e-03
-11.600006,-10.000000,1737400.000,-5.404195020e-04,-3.275787820e-03,6.337051216e-03,7.154093737e-03
-11.600006,-9.600000,1737400.000,-5.543171768e-04,-3.138204380e-03,7.050926654e-03,7.737645698e-03
-11.600006,-9.200000,1737400.000,-5.659592300e-04,-2.897190660e-03,7.810073864e-03,8.349327957e-03
-11.600006,-8.800000,1737400.000,-5.745473570e-04,-2.526911190e-03,8.597797480e-03,8.979838881e-03
-11.600006,-8.400000,1737400.000,-5.791435690e-04,-2.000058520e-03,9.387340740e-03,9.615498298e-03
-11.600006,-8.000000,1737400.000,-5.787159310e-04,-1.290487950e-03,1.013938897e-02,1.023755244e-02
-11.600006,-7.600000,1737400.000,-5.721428590e-04,-3.775208200e-04,1.080027198e-02,1.082200278e-02
-11.600006,-7.200000,1737400.000,-5.583496650e-04,7.479456200e-04,1.130167263e-02,1.134014908e-02
-11.600006,-6.800000,1737400.000,-5.364692150e-04,2.075953180e-03,1.156349860e-02,1.176060716e-02
-11.600006,-6.400000,1737400.000,-5.060386640e-04,3.569805260e-03,1.150075864e-02,1.205267746e-02
-11.600006,-6.000000,1737400.000,-4.673206080e-04,5.160374920e-03,1.103581741e-02,1.219168257e-02
-11.600006,-5.600000,1737400.000,-4.215355460e-04,6.745594640e-03,1.011451162e-02,1.216487092e-02
-11.600006,-5.200000,1737400.000,-3.710671650e-04,8.197762910e-03,8.723668350e-03,1.197678576e-02
-11.600006,-4.800000,1737400.000,-3.194817180e-04,9.379780570e-03,6.904771280e-03,1.165153288e-02
-11.600006,-4.400000,1737400.000,-2.712547580e-04,1.016820187e-02,4.758085170e-03,1.122966085e-02
-11.600006,-4.000000,1737400.000,-2.312562190e-04,1.047740456e-02,2.433889366e-03,1.075887091e-02
-11.600006,-3.600000,1737400.000,-2.040510060e-04,1.027810322e-02,1.106848500e-04,1.028072438e-02
-11.600006,-3.200000,1737400.000,-1.931672310e-04,9.603824070e-03,-2.034129420e-03,9.818779601e-03
-11.600006,-2.800000,1737400.000,-2.005605830e-04,8.543359430e-03,-3.853289640e-03,9.374276289e-03
-11.600006,-2.400000,1737400.000,-2.263843370e-04,7.221697430e-03,-5.250429100e-03,8.931470728e-03
-11.600006,-2.000000,1737400.000,-2.690884320e-04,5.775771880e-03,-6.188138990e-03,8.469062141e-03
-11.600006,-1.600000,1737400.000,-3.257876180e-04,4.331699030e-03,-6.682925500e-03,7.970649114e-03
-11.600006,-1.200000,1737400.000,-3.928331400e-04,2.989177140e-03,-6.791211500e-03,7.430346660e-03
-11.600006,-0.800000,1737400.000,-4.662957110e-04,1.814721007e-03,-6.591829530e-03,6.852945394e-03
-11.600006,-0.400000,1737400.000,-5.424760790e-04,8.425715750e-04,-6.170054360e-03,6.250902172e-03
-11.600006,0.000000,1737400.000,-6.181180150e-04,8.050801400e-05,-5.605803940e-03,5.640353644e-03
-11.600006,0.400000,1737400.000,-6.905767900e-04,-4.824855170e-04,-4.966877470e-03,5.037813055e-03
-11.600006,0.800000,1737400.000,-7.578367900e-04,-8.687858620e-04,-4.306257980e-03,4.457910190e-03
-11.600006,1.200000,1737400.000,-8.184739180e-04,-1.106121511e-03,-3.662439980e-03,3.912399642e-03
-11.600006,1.600000,1737400.000,-8.715492870e-04,-1.223329742e-03,-3.061180830e-03,3.409833118e-03
-11.600006,2.000000,1737400.000,-9.165606550e-04,-1.247698612e-03,-2.517996760e-03,2.955865854e-03
-11.600006,2.400000,1737400.000,-9.533160390e-04,-1.203483559e-03,-2.040576830e-03,2.553651884e-03
-11.600006,2.800000,1737400.000,-9.818848620e-04,-1.111350251e-03,-1.630986960e-03,2.204385566e-03
-11.600006,3.200000,1737400.000,-1.002524004e-03,-9.882948890e-04,-1.287392470e-03,1.907658391e-03
-11.600006,3.600000,1737400.000,-1.015638690e-03,-8.478755410e-04,-1.005486420e-03,1.661751432e-03
-11.600006,4.000000,1737400.000,-1.021731020e-03,-7.006031580e-04,-7.794740400e-04,1.463679897e-03
-11.600006,4.400000,1737400.000,-1.021379723e-03,-5.543516690e-04,-6.028353800e-04,1.309172566e-03
-11.600006,4.800000,1737400.000,-1.015203262e-03,-4.148047030e-04,-4.688505200e-04,1.192695022e-03
-11.600006,5.200000,1737400.000,-1.003839929e-03,-2.858429070e-04,-3.709272100e-04,1.107694798e-03
-11.600006,5.600000,1737400.000,-9.879459600e-04,-1.698765560e-04,-3.028825000e-04,1.047202499e-03
-11.600006,6.000000,1737400.000,-9.681580240e-04,-6.819093800e-05,-2.590433200e-04,1.004531436e-03
-11.600006,6.400000,1737400.000,-9.450868490e-04,1.881158800e-05,-2.343743300e-04,9.738964804e-04
-11.600006,6.800000,1737400.000,-9.193239030e-04,9.137844900e-05,-2.244532300e-04,9.507290424e-04
-11.600006,7.200000,1737400.000,-8.914190560e-04,1.502323810e-04,-2.255088000e-04,9.316930399e-04
-11.600006,7.600000,1737400.000,-8.618656530e-04,1.964043700e-04,-2.343720700e-04,9.145038806e-04
-11.600006,8.000000,1737400.000,-8.311277810e-04,2.311162700e-04,-2.484288300e-04,8.977221186e-04
-11.600006,8.400001,1737400.000,-7.996117720e-04,2.556934300e-04,-2.655814300e-04,8.805064520e-04
-11.600006,8.800000,1737400.000,-7.676821060e-04,2.714678600e-04,-2.841713600e-04,8.624291140e-04
-11.600006,9.200001,1737400.000,-7.356482660e-04,2.797460200e-04,-3.029300100e-04,8.433284046e-04
-11.600006,9.600000,1737400.000,-7.037823330e-04,2.817639800e-04,-3.209190000e-04,8.232189971e-04
-11.600006,10.000000,1737400.000,-6.723061390e-04,2.786582300e-04,-3.374763220e-04,8.022070940e-04
-11.600006,10.400001,1737400.000,-6.414130830e-04,2.714515400e-04,-3.521555779e-04,7.804551446e-04
-11.600006,10.800000,1737400.000,-6.112489950e-04,2.610574100e-04,-3.646866520e-04,7.581376256e-04
