longitude_deg,latitude_deg,radius_m,Br
-16.000000,-16.000000,1737400.000,-3.687858600e-05
-16.000000,-15.500000,1737400.000,2.407157900e-05
-16.000000,-15.000000,1737400.000,9.991582300e-05
-16.000000,-14.500000,1737400.000,1.927567930e-04
-16.000000,-14.000000,1737400.000,3.044214890e-04
-16.000000,-13.500000,1737400.000,4.359399890e-04
-16.000000,-13.000000,1737400.000,5.869309640e-04
-16.000000,-12.500000,1737400.000,7.548307860e-04
-16.000000,-12.000000,1737400.000,9.341557460e-04
-16.000000,-11.500000,1737400.000,1.116042016e-03
-16.000000,-11.000000,1737400.000,1.288415289e-03
-16.000000,-10.500000,1737400.000,1.437410695e-03
-16.000000,-10.000000,1737400.000,1.549435834e-03
-16.000000,-9.500000,1737400.000,1.613884161e-03
-16.000000,-9.000000,1737400.000,1.625359716e-03
-16.000000,-8.500000,1737400.000,1.584623683e-03
-16.000000,-8.000000,1737400.000,1.498128938e-03
-16.000000,-7.500000,1737400.000,1.376188689e-03
-16.000000,-7.000000,1737400.000,1.230659460e-03
-16.000000,-6.500000,1737400.000,1.072961223e-03
-16.000000,-6.000000,1737400.000,9.125971170e-04
-16.000000,-5.500000,1737400.000,7.566877930e-04
-16.000000,-5.000000,1737400.000,6.099143260e-04
-16.000000,-4.500000,1737400.000,4.748996410e-04
-16.000000,-4.000000,1737400.000,3.527037520e-04
-16.000000,-3.500000,1737400.000,2.432681910e-04
-16.000000,-3.000000,1737400.000,1.458685090e-04
-16.000000,-2.500000,1737400.000,5.939074900e-05
-16.000000,-2.000000,1737400.000,-1.747307100e-05
-16.000000,-1.500000,1737400.000,-8.603210900e-05
-16.000000,-1.000000,1737400.000,-1.475257170e-04
-16.000000,-0.500000,1737400.000,-2.030564180e-04
-16.000000,0.000000,1737400.000,-2.535504930e-04
-16.000000,0.500000,1737400.000,-2.997259720e-04
-16.000000,1.000000,1737400.000,-3.420977140e-04
-16.000000,1.500000,1737400.000,-3.809428650e-04
-16.000000,2.000000,1737400.000,-4.163358800e-04
-16.000000,2.500000,1737400.000,-4.481388470e-04
-16.000000,3.000000,1737400.000,-4.760413760e-04
-16.000000,3.500000,1737400.000,-4.995940880e-04
-16.000000,4.000000,1737400.000,-5.182666060e-04
-16.000000,4.500000,1737400.000,-5.315180050e-04
-16.000000,5.000000,1737400.000,-5.388782940e-04
-16.000000,5.500000,1737400.000,-5.400141720e-04
-16.000000,6.000000,1737400.000,-5.347926220e-04
-16.000000,6.500000,1737400.000,-5.233309090e-04
-16.000000,7.000000,1737400.000,-5.059938400e-04
-16.000000,7.500000,1737400.000,-4.833896430e-04
-16.000000,8.000000,1737400.000,-4.563165050e-04
-16.000000,8.500000,1737400.000,-4.257067740e-04
-16.000000,9.000000,1737400.000,-3.925434130e-04
-16.000000,9.500000,1737400.000,-3.578093180e-04
-16.000000,10.000000,1737400.000,-3.224141630e-04
-16.000000,10.500000,1737400.000,-2.871622060e-04
-16.000000,11.000000,1737400.000,-2.527280020e-04
-16.000000,11.500000,1737400.000,-2.196475120e-04
-16.000000,12.000000,1737400.000,-1.883158070e-04
-16.000000,12.500000,1737400.000,-1.590056970e-04
-16.000000,13.000000,1737400.000,-1.318865550e-04
-16.000000,13.500000,1737400.000,-1.070368320e-04
-16.000000,14.000000,1737400.000,-8.445987800e-05
-16.000000,14.500000,1737400.000,-6.411258500e-05
-16.000000,15.000000,1737400.000,-4.590905400e-05
-16.000000,15.500000,1737400.000,-2.973900600e-05
-16.000000,16.000000,1737400.000,-1.547284600e-05
-15.500000,-16.000000,1737400.000,-2.644305000e-05
-15.500000,-15.500000,1737400.000,4.673288400e-05
-15.500000,-15.000000,1737400.000,1.395947690e-04
-15.500000,-14.500000,1737400.000,2.557796460e-04
-15.500000,-14.000000,1737400.000,3.988173700e-04
-15.500000,-13.500000,1737400.000,5.715521740e-04
-15.500000,-13.000000,1737400.000,7.751359360e-04
-15.500000,-12.500000,1737400.000,1.007670858e-03
-15.500000,-12.000000,1737400.000,1.262557126e-03
-15.500000,-11.500000,1737400.000,1.527145408e-03
-15.500000,-11.000000,1737400.000,1.782519693e-03
-15.500000,-10.500000,1737400.000,2.005373308e-03
-15.500000,-10.000000,1737400.000,2.172118639e-03
-15.500000,-9.500000,1737400.000,2.264070624e-03
-15.500000,-9.000000,1737400.000,2.272141925e-03
-15.500000,-8.500000,1737400.000,2.198827488e-03
-15.500000,-8.000000,1737400.000,2.056757931e-03
-15.500000,-7.500000,1737400.000,1.864852337e-03
-15.500000,-7.000000,1737400.000,1.643617440e-03
-15.500000,-6.500000,1737400.000,1.411509271e-03
-15.500000,-6.000000,1737400.000,1.182695933e-03
-15.500000,-5.500000,1737400.000,9.667288720e-04
-15.500000,-5.000000,1737400.000,7.690212650e-04
-15.500000,-4.500000,1737400.000,5.918065940e-04
-15.500000,-4.000000,1737400.000,4.351926520e-04
-15.500000,-3.500000,1737400.000,2.979227810e-04
-15.500000,-3.000000,1737400.000,1.780676450e-04
-15.500000,-2.500000,1737400.000,7.337881300e-05
-15.500000,-2.000000,1737400.000,-1.842443000e-05
-15.500000,-1.500000,1737400.000,-9.948555000e-05
-15.500000,-1.000000,1737400.000,-1.717225200e-04
-15.500000,-0.500000,1737400.000,-2.367875380e-04
-15.500000,0.000000,1737400.000,-2.960342160e-04
-15.500000,0.500000,1737400.000,-3.505016930e-04
-15.500000,1.000000,1737400.000,-4.009167340e-04
-15.500000,1.500000,1737400.000,-4.476783240e-04
-15.500000,2.000000,1737400.000,-4.908725880e-04
-15.500000,2.500000,1737400.000,-5.302843490e-04
-15.500000,3.000000,1737400.000,-5.654271700e-04
-15.500000,3.500000,1737400.000,-5.956063890e-04
-15.500000,4.000000,1737400.000,-6.199889610e-04
-15.500000,4.500000,1737400.000,-6.377114620e-04
-15.500000,5.000000,1737400.000,-6.479888930e-04
-15.500000,5.500000,1737400.000,-6.502472140e-04
-15.500000,6.000000,1737400.000,-6.442124730e-04
-15.500000,6.500000,1737400.000,-6.299872150e-04
-15.500000,7.000000,1737400.000,-6.080487840e-04
-15.500000,7.500000,1737400.000,-5.792533480e-04
-15.500000,8.000000,1737400.000,-5.447250730e-04
-15.500000,8.500000,1737400.000,-5.057775420e-04
-15.500000,9.000000,1737400.000,-4.637849160e-04
-15.500000,9.500000,1737400.000,-4.200915040e-04
