longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-16.000000,9.000000,1737400.000,-6.980107500e-05,9.394125060e-04,-4.508159630e-04,1.044319433e-03
-16.000000,9.500000,1737400.000,-6.188400000e-05,8.228841840e-04,-4.570286020e-04,9.433149807e-04
-16.000000,10.000000,1737400.000,-5.240446600e-05,7.188803110e-04,-4.472556680e-04,8.482763478e-04
-16.000000,10.500000,1737400.000,-4.131615500e-05,6.289313570e-04,-4.261381240e-04,7.608254578e-04
-16.000000,11.000000,1737400.000,-2.872062100e-05,5.533011913e-04,-3.978784170e-04,6.821101942e-04
-16.000000,11.500000,1737400.000,-1.483724500e-05,4.913020880e-04,-3.660005720e-04,6.128248561e-04
-16.000000,12.000000,1737400.000,4.185900000e-08,4.415957730e-04,-3.332894030e-04,5.532527945e-04
-16.000000,12.500000,1737400.000,1.558661000e-05,4.025035240e-04,-3.017848050e-04,5.033151078e-04
-16.000000,13.000000,1737400.000,3.145390800e-05,3.722169800e-04,-2.728580510e-04,4.625865806e-04
-16.000000,13.500000,1737400.000,4.731966900e-05,3.489630770e-04,-2.473256600e-04,4.303305268e-04
-16.000000,14.000000,1737400.000,6.289204500e-05,3.311054470e-04,-2.255510120e-04,4.055360469e-04
-16.000000,14.500000,1737400.000,7.791623600e-05,3.172173920e-04,-2.075761190e-04,3.870215224e-04
-16.000000,15.000000,1737400.000,9.218679000e-05,3.060996250e-04,-1.932145840e-04,3.735334793e-04
-16.000000,15.500000,1737400.000,1.055413670e-04,2.967781170e-04,-1.821373440e-04,3.638547003e-04
-16.000000,16.000000,1737400.000,1.178602380e-04,2.884894680e-04,-1.739258880e-04,3.568857287e-04
-15.500000,-16.000000,1737400.000,3.031220734e-03,7.190931551e-03,3.580850734e-03,8.586051927e-03
-15.500000,-15.500000,1737400.000,3.323759741e-03,8.340440266e-03,3.337222480e-03,9.578485085e-03
-15.500000,-15.000000,1737400.000,3.607827006e-03,9.598662633e-03,2.862340459e-03,1.064630137e-02
-15.500000,-14.500000,1737400.000,3.859967857e-03,1.091808415e-02,2.078963890e-03,1.176545810e-02
-15.500000,-14.000000,1737400.000,4.047246126e-03,1.221098271e-02,9.055535050e-04,1.289605859e-02
-15.500000,-13.500000,1737400.000,4.127430985e-03,1.333731671e-02,-7.277513080e-04,1.398031922e-02
-15.500000,-13.000000,1737400.000,4.052313931e-03,1.409937918e-02,-2.852221733e-03,1.494486234e-02
-15.500000,-12.500000,1737400.000,3.775963467e-03,1.425287792e-02,-5.423762614e-03,1.571049426e-02
-15.500000,-12.000000,1737400.000,3.268215488e-03,1.354554729e-02,-8.286271865e-03,1.621189025e-02
-15.500000,-11.500000,1737400.000,2.530866742e-03,1.178657970e-02,-1.115464180e-02,1.642421326e-02
-15.500000,-11.000000,1737400.000,1.609932849e-03,8.932576271e-03,-1.364145082e-02,1.638511468e-02
-15.500000,-10.500000,1737400.000,5.955253530e-04,5.153066213e-03,-1.533813907e-02,1.619157966e-02
-15.500000,-10.000000,1737400.000,-3.951787420e-04,8.336836340e-04,-1.593191017e-02,1.595860133e-02
-15.500000,-9.500000,1737400.000,-1.247802451e-03,-3.502859243e-03,-1.530916011e-02,1.575428250e-02
-15.500000,-9.000000,1737400.000,-1.880825340e-03,-7.333207770e-03,-1.359458340e-02,1.556040288e-02
-15.500000,-8.500000,1737400.000,-2.263051667e-03,-1.026886699e-02,-1.110570046e-02,1.529403854e-02
-15.500000,-8.000000,1737400.000,-2.412310605e-03,-1.213324746e-02,-8.247264631e-03,1.486782803e-02
-15.500000,-7.500000,1737400.000,-2.379149214e-03,-1.295843265e-02,-5.397347132e-03,1.423772045e-02
-15.500000,-7.000000,1737400.000,-2.225746676e-03,-1.292145560e-02,-2.831375790e-03,1.341397227e-02
-15.500000,-6.500000,1737400.000,-2.008936495e-03,-1.226190589e-02,-6.991833540e-04,1.244503995e-02
-15.500000,-6.000000,1737400.000,-1.771747052e-03,-1.121507802e-02,9.569480310e-04,1.139442022e-02
-15.500000,-5.500000,1737400.000,-1.541695779e-03,-9.974021019e-03,2.166561455e-03,1.032239845e-02
-15.500000,-5.000000,1737400.000,-1.333485900e-03,-8.677888893e-03,2.996028672e-03,9.276859818e-03
-15.500000,-4.500000,1737400.000,-1.152878232e-03,-7.416015591e-03,3.522907114e-03,8.290795498e-03
-15.500000,-4.000000,1737400.000,-1.000154076e-03,-6.238670988e-03,3.820824455e-03,7.383767561e-03
-15.500000,-3.500000,1737400.000,-8.728383530e-04,-5.168835506e-03,3.952382410e-03,6.565061614e-03
-15.500000,-3.000000,1737400.000,-7.672691920e-04,-4.211923079e-03,3.967187811e-03,5.836743712e-03
-15.500000,-2.500000,1737400.000,-6.796430220e-04,-3.363160590e-03,3.902621769e-03,5.196462303e-03
-15.500000,-2.000000,1737400.000,-6.064550460e-04,-2.612496770e-03,3.785612396e-03,4.639373698e-03
-15.500000,-1.500000,1737400.000,-5.446966450e-04,-1.947871409e-03,3.634753836e-03,4.159607302e-03
-15.500000,-1.000000,1737400.000,-4.918869480e-04,-1.357143391e-03,3.462160204e-03,3.751045752e-03
-15.500000,-0.500000,1737400.000,-4.460360110e-04,-8.292170550e-04,3.275090518e-03,3.407751010e-03
-15.500000,0.000000,1737400.000,-4.055845190e-04,-3.547371290e-04,3.077285981e-03,3.124104070e-03
-15.500000,0.500000,1737400.000,-3.693283260e-04,7.358553300e-05,2.869970994e-03,2.894572809e-03
-15.500000,1.000000,1737400.000,-3.363677550e-04,4.608157040e-04,2.652756862e-03,2.713413597e-03
-15.500000,1.500000,1737400.000,-3.060690340e-04,8.096884520e-04,2.424412770e-03,2.574305911e-03
-15.500000,2.000000,1737400.000,-2.780306610e-04,1.120743487e-03,2.183591112e-03,2.470108734e-03
-15.500000,2.500000,1737400.000,-2.520569920e-04,1.392554317e-03,1.929509320e-03,2.392853207e-03
-15.500000,3.000000,1737400.000,-2.281388400e-04,1.622129079e-03,1.662607098e-03,2.334012091e-03
-15.500000,3.500000,1737400.000,-2.064147520e-04,1.805595904e-03,1.385040004e-03,2.284976899e-03
-15.500000,4.000000,1737400.000,-1.871172070e-04,1.939026540e-03,1.101025832e-03,2.237653828e-03
