longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-6.000000,1.350000,1737400.000,-2.521406800e-02,4.261839700e-02,2.231141200e-02,5.431276179e-02
-6.000000,1.500000,1737400.000,-2.469944900e-02,4.233380600e-02,1.918294000e-02,5.263268090e-02
-6.000000,1.650000,1737400.000,-2.415698600e-02,4.185107800e-02,1.614283100e-02,5.094765642e-02
-6.000000,1.800000,1737400.000,-2.359056200e-02,4.118577100e-02,1.321084500e-02,4.926772548e-02
-6.000000,1.950000,1737400.000,-2.300406200e-02,4.035469800e-02,1.040394100e-02,4.760179101e-02
-6.000000,2.100000,1737400.000,-2.240119800e-02,3.937581900e-02,7.736236000e-03,4.595778651e-02
-6.000000,2.250000,1737400.000,-2.178567000e-02,3.826761400e-02,5.218937600e-03,4.434256430e-02
-6.000000,2.400000,1737400.000,-2.116095400e-02,3.704882100e-02,2.860386200e-03,4.276193308e-02
-6.000000,2.550000,1737400.000,-2.053030100e-02,3.573784200e-02,6.661780800e-04,4.122050950e-02
-6.000000,2.700000,1737400.000,-1.989689900e-02,3.435264800e-02,-1.360668200e-03,3.972206481e-02
-6.000000,2.850000,1737400.000,-1.926351000e-02,3.291047900e-02,-3.219258400e-03,3.826938816e-02
-6.000000,3.000000,1737400.000,-1.863278700e-02,3.142748700e-02,-4.910961800e-03,3.686441694e-02
-6.000000,3.150000,1737400.000,-1.800707700e-02,2.991866000e-02,-6.438920600e-03,3.550831926e-02
-6.000000,3.300000,1737400.000,-1.738850700e-02,2.839773400e-02,-7.807890600e-03,3.420167580e-02
-6.000000,3.450000,1737400.000,-1.677888600e-02,2.687708500e-02,-9.023643200e-03,3.294442062e-02
-6.000000,3.600000,1737400.000,-1.617988400e-02,2.536775000e-02,-1.009303600e-02,3.173611132e-02
-6.000000,3.750000,1737400.000,-1.559285200e-02,2.387922100e-02,-1.102391700e-02,3.057582338e-02
-6.000000,3.900000,1737400.000,-1.501897700e-02,2.241982100e-02,-1.182439000e-02,2.946242086e-02
-6.000000,4.050000,1737400.000,-1.445919600e-02,2.099653900e-02,-1.250308500e-02,2.839454408e-02
-6.000000,4.200000,1737400.000,-1.391429700e-02,1.961503800e-02,-1.306871000e-02,2.737057832e-02
-6.000000,4.350000,1737400.000,-1.338485200e-02,1.827998900e-02,-1.353003600e-02,2.638890174e-02
-6.000000,4.500000,1737400.000,-1.287136400e-02,1.699493200e-02,-1.389580900e-02,2.544785320e-02
-6.000000,4.650001,1737400.000,-1.237405000e-02,1.576255300e-02,-1.417440200e-02,2.454564855e-02
-6.000000,4.800000,1737400.000,-1.189314200e-02,1.458462500e-02,-1.437394400e-02,2.368054854e-02
-6.000000,4.950000,1737400.000,-1.142867300e-02,1.346224900e-02,-1.450225200e-02,2.285086492e-02
-6.000000,5.100000,1737400.000,-1.098059000e-02,1.239583900e-02,-1.456681100e-02,2.205498048e-02
-6.000000,5.250000,1737400.000,-1.054881300e-02,1.138527200e-02,-1.457450700e-02,2.129126883e-02
-6.000000,5.400001,1737400.000,-1.013309000e-02,1.042999100e-02,-1.453192600e-02,2.055823676e-02
-6.000000,5.550001,1737400.000,-9.733212400e-03,9.528992600e-03,-1.444505900e-02,1.985439128e-02
-6.000000,5.700000,1737400.000,-9.348870200e-03,8.681076000e-03,-1.431957000e-02,1.917843944e-02
-6.000000,5.850000,1737400.000,-8.979673500e-03,7.884620300e-03,-1.416056600e-02,1.852898818e-02
-6.000000,6.000000,1737400.000,-8.625267000e-03,7.137936000e-03,-1.397280400e-02,1.790487679e-02
-5.850006,-6.000000,1737400.000,-1.091018400e-02,-2.083151800e-02,2.380652600e-02,3.346244070e-02
-5.850006,-5.850000,1737400.000,-1.133006200e-02,-2.113905500e-02,2.510712300e-02,3.472171621e-02
-5.850006,-5.700000,1737400.000,-1.176622200e-02,-2.141523000e-02,2.646924600e-02,3.602328469e-02
-5.850006,-5.550000,1737400.000,-1.221901400e-02,-2.165489400e-02,2.789368900e-02,3.736705264e-02
-5.850006,-5.400000,1737400.000,-1.268858000e-02,-2.185230200e-02,2.938081700e-02,3.875249118e-02
-5.850006,-5.250000,1737400.000,-1.317513900e-02,-2.200134100e-02,3.093060000e-02,4.017891624e-02
-5.850006,-5.100000,1737400.000,-1.367879400e-02,-2.209545800e-02,3.254235100e-02,4.164520714e-02
-5.850006,-4.950000,1737400.000,-1.419948700e-02,-2.212756600e-02,3.421482100e-02,4.314983875e-02
-5.850006,-4.800000,1737400.000,-1.473722400e-02,-2.209021300e-02,3.594587400e-02,4.469081717e-02
-5.850006,-4.650000,1737400.000,-1.529167200e-02,-2.197544200e-02,3.773270400e-02,4.626567015e-02
-5.850006,-4.500000,1737400.000,-1.586245200e-02,-2.177512900e-02,3.957139400e-02,4.787137819e-02
-5.850006,-4.350000,1737400.000,-1.644911700e-02,-2.148062600e-02,4.145706100e-02,4.950432961e-02
-5.850006,-4.200000,1737400.000,-1.705090500e-02,-2.108327500e-02,4.338354400e-02,5.116023589e-02
-5.850006,-4.050000,1737400.000,-1.766696600e-02,-2.057427400e-02,4.534350700e-02,5.283423195e-02
-5.850006,-3.900000,1737400.000,-1.829619500e-02,-1.994467600e-02,4.732808800e-02,5.452053527e-02
-5.850006,-3.750000,1737400.000,-1.893720200e-02,-1.918606200e-02,4.932711200e-02,5.621286839e-02
-5.850006,-3.600000,1737400.000,-1.958850700e-02,-1.829004100e-02,5.132866900e-02,5.790395036e-02
-5.850006,-3.450000,1737400.000,-2.024827600e-02,-1.724899700e-02,5.331938000e-02,5.958587804e-02
-5.850006,-3.300000,1737400.000,-2.091423100e-02,-1.605610700e-02,5.528430300e-02,6.124996154e-02
-5.850006,-3.150000,1737400.000,-2.158429200e-02,-1.470548700e-02,5.720659300e-02,6.288662252e-02
-5.850006,-3.000000,1737400.000,-2.225561800e-02,-1.319269400e-02,5.906831200e-02,6.448585264e-02
-5.850006,-2.850000,1737400.000,-2.292536500e-02,-1.151480700e-02,6.084971600e-02,6.603674036e-02
-5.850006,-2.700000,1737400.000,-2.359019000e-02,-9.670963900e-03,6.253011100e-02,6.752806371e-02
-5.850006,-2.550000,1737400.000,-2.424670300e-02,-7.662262500e-03,6.408762700e-02,6.894807327e-02
-5.850006,-2.400000,1737400.000,-2.489109800e-02,-5.492348800e-03,6.549962100e-02,7.028465698e-02
-5.850006,-2.250000,1737400.000,-2.551955100e-02,-3.167546200e-03,6.674329700e-02,7.152585915e-02
-5.850006,-2.100000,1737400.000,-2.612792400e-02,-6.969807400e-04,6.779564600e-02,7.265950599e-02
-5.850006,-1.950000,1737400.000,-2.671188200e-02,1.907219000e-03,6.863439600e-02,7.367389252e-02
-5.850006,-1.800000,1737400.000,-2.726711900e-02,4.629866200e-03,6.923826700e-02,7.455782358e-02
-5.850006,-1.650000,1737400.000,-2.778931100e-02,7.452801600e-03,6.958751900e-02,7.530081579e-02
-5.850006,-1.500000,1737400.000,-2.827409100e-02,1.035491800e-02,6.966468900e-02,7.589346113e-02
-5.850006,-1.350000,1737400.000,-2.871732300e-02,1.331246700e-02,6.945486500e-02,7.632748319e-02
-5.850006,-1.200000,1737400.000,-2.911471900e-02,1.629919100e-02,6.894659100e-02,7.659610238e-02
-5.850006,-1.050000,1737400.000,-2.946291700e-02,1.928713700e-02,6.813187800e-02,7.669426270e-02
-5.850006,-0.900000,1737400.000,-2.975815700e-02,2.224667900e-02,6.700726700e-02,7.661877358e-02
-5.850006,-0.750000,1737400.000,-2.999768700e-02,2.514743800e-02,6.557314200e-02,7.636813351e-02
-5.850006,-0.600000,1737400.000,-3.017863800e-02,2.795875800e-02,6.383530300e-02,7.594332261e-02
-5.850006,-0.450000,1737400.000,-3.029935600e-02,3.065052000e-02,6.180340700e-02,7.534697384e-02
-5.850006,-0.300000,1737400.000,-3.035805700e-02,3.319372600e-02,5.949256200e-02,7.458418065e-02
-5.850006,-0.150000,1737400.000,-3.035426100e-02,3.556118400e-02,5.692131000e-02,7.366148587e-02
-5.850006,0.000000,1737400.000,-3.028748100e-02,3.772826900e-02,5.411332400e-02,7.258791650e-02
-5.850006,0.150000,1737400.000,-3.015843700e-02,3.967333700e-02,5.109510800e-02,7.137377006e-02
-5.850006,0.300000,1737400.000,-2.996786800e-02,4.137842700e-02,4.789675300e-02,7.003103799e-02
-5.850006,0.450000,1737400.000,-2.971793700e-02,4.282929500e-02,4.454985800e-02,6.857254653e-02
-5.850006,0.600000,1737400.000,-2.941043400e-02,4.401615400e-02,4.108877500e-02,6.701255757e-02
-5.850006,0.750000,1737400.000,-2.904851200e-02,4.493333800e-02,3.754764400e-02,6.536548388e-02
-5.850006,0.900000,1737400.000,-2.863511600e-02,4.557966900e-02,3.396157800e-02,6.364640504e-02
-5.850006,1.050000,1737400.000,-2.817421100e-02,4.595793400e-02,3.036432400e-02,6.187010615e-02
-5.850006,1.200000,1737400.000,-2.766963400e-02,4.607520400e-02,2.678892000e-02,6.005147212e-02
-5.850006,1.350000,1737400.000,-2.712560300e-02,4.594179300e-02,2.326587100e-02,5.820435925e-02
-5.850006,1.500000,1737400.000,-2.654653400e-02,4.557145800e-02,1.982371100e-02,5.634230888e-02
-5.850006,1.650000,1737400.000,-2.593695600e-02,4.498045000e-02,1.648792400e-02,5.447768540e-02
-5.850006,1.800000,1737400.000,-2.530131700e-02,4.418733800e-02,1.328050300e-02,5.262175635e-02
-5.850006,1.950000,1737400.000,-2.464423600e-02,4.321211300e-02,1.022041700e-02,5.078466305e-02
-5.850006,2.100000,1737400.000,-2.396990800e-02,4.207598100e-02,7.323003900e-03,4.897520855e-02
-5.850006,2.250000,1737400.000,-2.328261600e-02,4.080053400e-02,4.600223600e-03,4.720090931e-02
-5.850006,2.400000,1737400.000,-2.258640900e-02,3.940751100e-02,2.060538400e-03,4.546805047e-02
-5.850006,2.550000,1737400.000,-2.188503500e-02,3.791828400e-02,-2.907001200e-04,4.378168024e-02
-5.850006,2.700000,1737400.000,-2.118189500e-02,3.635336900e-02,-2.450981300e-03,4.214555045e-02
-5.850006,2.850000,1737400.000,-2.048031300e-02,3.473232900e-02,-4.420674400e-03,4.056254751e-02
-5.850006,3.000000,1737400.000,-1.978312800e-02,3.307339300e-02,-6.202170600e-03,3.903445143e-02
-5.850006,3.150000,1737400.000,-1.909293400e-02,3.139333300e-02,-7.800061000e-03,3.756224750e-02
-5.850006,3.300000,1737400.000,-1.841208100e-02,2.970733500e-02,-9.220680400e-03,3.614625052e-02
-5.850006,3.450000,1737400.000,-1.774260800e-02,2.802890300e-02,-1.047153200e-02,3.478609671e-02
-5.850006,3.600000,1737400.000,-1.708610300e-02,2.636996200e-02,-1.156121500e-02,3.348091253e-02
-5.850006,3.750000,1737400.000,-1.644420300e-02,2.474068600e-02,-1.249905000e-02,3.222948350e-02
-5.850006,3.900000,1737400.000,-1.581796900e-02,2.314979000e-02,-1.329502000e-02,3.103028323e-02
-5.850006,4.050000,1737400.000,-1.520848000e-02,2.160444500e-02,-1.395925100e-02,2.988160966e-02
-5.850006,4.200000,1737400.000,-1.461640600e-02,2.011042600e-02,-1.450191400e-02,2.878148829e-02
-5.850006,4.350000,1737400.000,-1.404236200e-02,1.867224800e-02,-1.493321200e-02,2.772799301e-02
-5.850006,4.500000,1737400.000,-1.348671800e-02,1.729330100e-02,-1.526301400e-02,2.671908341e-02
-5.850006,4.650001,1737400.000,-1.294969500e-02,1.597582000e-02,-1.550103700e-02,2.575273914e-02
-5.850006,4.800000,1737400.000,-1.243140900e-02,1.472135300e-02,-1.565634500e-02,2.482698739e-02
