longitude_deg,latitude_deg,radius_m,Br
-6.000000,-6.000000,1737400.000,-1.050981200e-02
-6.000000,-5.850000,1737400.000,-1.090313200e-02
-6.000000,-5.700000,1737400.000,-1.131092700e-02
-6.000000,-5.550000,1737400.000,-1.173350400e-02
-6.000000,-5.400000,1737400.000,-1.217098200e-02
-6.000000,-5.250000,1737400.000,-1.262337000e-02
-6.000000,-5.100000,1737400.000,-1.309077400e-02
-6.000000,-4.950000,1737400.000,-1.357304200e-02
-6.000000,-4.800000,1737400.000,-1.407005300e-02
-6.000000,-4.650000,1737400.000,-1.458143500e-02
-6.000000,-4.500000,1737400.000,-1.510677900e-02
-6.000000,-4.350000,1737400.000,-1.564558700e-02
-6.000000,-4.200000,1737400.000,-1.619703800e-02
-6.000000,-4.050000,1737400.000,-1.676034000e-02
-6.000000,-3.900000,1737400.000,-1.733440300e-02
-6.000000,-3.750000,1737400.000,-1.791791600e-02
-6.000000,-3.600000,1737400.000,-1.850931200e-02
-6.000000,-3.450000,1737400.000,-1.910710300e-02
-6.000000,-3.300000,1737400.000,-1.970913000e-02
-6.000000,-3.150000,1737400.000,-2.031335800e-02
-6.000000,-3.000000,1737400.000,-2.091737000e-02
-6.000000,-2.850000,1737400.000,-2.151862300e-02
-6.000000,-2.700000,1737400.000,-2.211407500e-02
-6.000000,-2.550000,1737400.000,-2.270068200e-02
-6.000000,-2.400000,1737400.000,-2.327528200e-02
-6.000000,-2.250000,1737400.000,-2.383434000e-02
-6.000000,-2.100000,1737400.000,-2.437432100e-02
-6.000000,-1.950000,1737400.000,-2.489165700e-02
-6.000000,-1.800000,1737400.000,-2.538246100e-02
-6.000000,-1.650000,1737400.000,-2.584312200e-02
-6.000000,-1.500000,1737400.000,-2.626983900e-02
-6.000000,-1.350000,1737400.000,-2.665912100e-02
-6.000000,-1.200000,1737400.000,-2.700757100e-02
-6.000000,-1.050000,1737400.000,-2.731205600e-02
-6.000000,-0.900000,1737400.000,-2.756966200e-02
-6.000000,-0.750000,1737400.000,-2.777802000e-02
-6.000000,-0.600000,1737400.000,-2.793465200e-02
-6.000000,-0.450000,1737400.000,-2.803822000e-02
-6.000000,-0.300000,1737400.000,-2.808737100e-02
-6.000000,-0.150000,1737400.000,-2.808159400e-02
-6.000000,0.000000,1737400.000,-2.802053500e-02
-6.000000,0.150000,1737400.000,-2.790471900e-02
-6.000000,0.300000,1737400.000,-2.773505500e-02
-6.000000,0.450000,1737400.000,-2.751294600e-02
-6.000000,0.600000,1737400.000,-2.724031500e-02
-6.000000,0.750000,1737400.000,-2.691953500e-02
-6.000000,0.900000,1737400.000,-2.655322700e-02
-6.000000,1.050000,1737400.000,-2.614460100e-02
-6.000000,1.200000,1737400.000,-2.569702100e-02
-6.000000,1.350000,1737400.000,-2.521406800e-02
-6.000000,1.500000,1737400.000,-2.469944900e-02
-6.000000,1.650000,1737400.000,-2.415698600e-02
-6.000000,1.800000,1737400.000,-2.359056200e-02
-6.000000,1.950000,1737400.000,-2.300406200e-02
-6.000000,2.100000,1737400.000,-2.240119800e-02
-6.000000,2.250000,1737400.000,-2.178567000e-02
-6.000000,2.400000,1737400.000,-2.116095400e-02
-6.000000,2.550000,1737400.000,-2.053030100e-02
-6.000000,2.700000,1737400.000,-1.989689900e-02
-6.000000,2.850000,1737400.000,-1.926351000e-02
-6.000000,3.000000,1737400.000,-1.863278700e-02
-6.000000,3.150000,1737400.000,-1.800707700e-02
-6.000000,3.300000,1737400.000,-1.738850700e-02
-6.000000,3.450000,1737400.000,-1.677888600e-02
-6.000000,3.600000,1737400.000,-1.617988400e-02
-6.000000,3.750000,1737400.000,-1.559285200e-02
-6.000000,3.900000,1737400.000,-1.501897700e-02
-6.000000,4.050000,1737400.000,-1.445919600e-02
-6.000000,4.200000,1737400.000,-1.391429700e-02
-6.000000,4.350000,1737400.000,-1.338485200e-02
-6.000000,4.500000,1737400.000,-1.287136400e-02
-6.000000,4.650001,1737400.000,-1.237405000e-02
-6.000000,4.800000,1737400.000,-1.189314200e-02
-6.000000,4.950000,1737400.000,-1.142867300e-02
-6.000000,5.100000,1737400.000,-1.098059000e-02
-6.000000,5.250000,1737400.000,-1.054881300e-02
-6.000000,5.400001,1737400.000,-1.013309000e-02
-6.000000,5.550001,1737400.000,-9.733212400e-03
-6.000000,5.700000,1737400.000,-9.348870200e-03
-6.000000,5.850000,1737400.000,-8.979673500e-03
-6.000000,6.000000,1737400.000,-8.625267000e-03
-5.850006,-6.000000,1737400.000,-1.091018400e-02
-5.850006,-5.850000,1737400.000,-1.133006200e-02
-5.850006,-5.700000,1737400.000,-1.176622200e-02
-5.850006,-5.550000,1737400.000,-1.221901400e-02
-5.850006,-5.400000,1737400.000,-1.268858000e-02
-5.850006,-5.250000,1737400.000,-1.317513900e-02
-5.850006,-5.100000,1737400.000,-1.367879400e-02
-5.850006,-4.950000,1737400.000,-1.419948700e-02
-5.850006,-4.800000,1737400.000,-1.473722400e-02
-5.850006,-4.650000,1737400.000,-1.529167200e-02
-5.850006,-4.500000,1737400.000,-1.586245200e-02
-5.850006,-4.350000,1737400.000,-1.644911700e-02
-5.850006,-4.200000,1737400.000,-1.705090500e-02
-5.850006,-4.050000,1737400.000,-1.766696600e-02
-5.850006,-3.900000,1737400.000,-1.829619500e-02
-5.850006,-3.750000,1737400.000,-1.893720200e-02
-5.850006,-3.600000,1737400.000,-1.958850700e-02
-5.850006,-3.450000,1737400.000,-2.024827600e-02
-5.850006,-3.300000,1737400.000,-2.091423100e-02
-5.850006,-3.150000,1737400.000,-2.158429200e-02
-5.850006,-3.000000,1737400.000,-2.225561800e-02
-5.850006,-2.850000,1737400.000,-2.292536500e-02
-5.850006,-2.700000,1737400.000,-2.359019000e-02
-5.850006,-2.550000,1737400.000,-2.424670300e-02
-5.850006,-2.400000,1737400.000,-2.489109800e-02
-5.850006,-2.250000,1737400.000,-2.551955100e-02
-5.850006,-2.100000,1737400.000,-2.612792400e-02
-5.850006,-1.950000,1737400.000,-2.671188200e-02
-5.850006,-1.800000,1737400.000,-2.726711900e-02
-5.850006,-1.650000,1737400.000,-2.778931100e-02
-5.850006,-1.500000,1737400.000,-2.827409100e-02
-5.850006,-1.350000,1737400.000,-2.871732300e-02
-5.850006,-1.200000,1737400.000,-2.911471900e-02
-5.850006,-1.050000,1737400.000,-2.946291700e-02
-5.850006,-0.900000,1737400.000,-2.975815700e-02
-5.850006,-0.750000,1737400.000,-2.999768700e-02
-5.850006,-0.600000,1737400.000,-3.017863800e-02
-5.850006,-0.450000,1737400.000,-3.029935600e-02
-5.850006,-0.300000,1737400.000,-3.035805700e-02
-5.850006,-0.150000,1737400.000,-3.035426100e-02
-5.850006,0.000000,1737400.000,-3.028748100e-02
-5.850006,0.150000,1737400.000,-3.015843700e-02
-5.850006,0.300000,1737400.000,-2.996786800e-02
-5.850006,0.450000,1737400.000,-2.971793700e-02
-5.850006,0.600000,1737400.000,-2.941043400e-02
-5.850006,0.750000,1737400.000,-2.904851200e-02
-5.850006,0.900000,1737400.000,-2.863511600e-02
-5.850006,1.050000,1737400.000,-2.817421100e-02
-5.850006,1.200000,1737400.000,-2.766963400e-02
-5.850006,1.350000,1737400.000,-2.712560300e-02
-5.850006,1.500000,1737400.000,-2.654653400e-02
-5.850006,1.650000,1737400.000,-2.593695600e-02
-5.850006,1.800000,1737400.000,-2.530131700e-02
-5.850006,1.950000,1737400.000,-2.464423600e-02
-5.850006,2.100000,1737400.000,-2.396990800e-02
-5.850006,2.250000,1737400.000,-2.328261600e-02
-5.850006,2.400000,1737400.000,-2.258640900e-02
-5.850006,2.550000,1737400.000,-2.188503500e-02
-5.850006,2.700000,1737400.000,-2.118189500e-02
-5.850006,2.850000,1737400.000,-2.048031300e-02
-5.850006,3.000000,1737400.000,-1.978312800e-02
-5.850006,3.150000,1737400.000,-1.909293400e-02
-5.850006,3.300000,1737400.000,-1.841208100e-02
-5.850006,3.450000,1737400.000,-1.774260800e-02
-5.850006,3.600000,1737400.000,-1.708610300e-02
-5.850006,3.750000,1737400.000,-1.644420300e-02
-5.850006,3.900000,1737400.000,-1.581796900e-02
-5.850006,4.050000,1737400.000,-1.520848000e-02
-5.850006,4.200000,1737400.000,-1.461640600e-02
-5.850006,4.350000,1737400.000,-1.404236200e-02
-5.850006,4.500000,1737400.000,-1.348671800e-02
-5.850006,4.650001,1737400.000,-1.294969500e-02
-5.850006,4.800000,1737400.000,-1.243140900e-02
-5.850006,4.950000,1737400.000,-1.193181700e-02
-5.850006,5.100000,1737400.000,-1.145076200e-02
-5.850006,5.250000,1737400.000,-1.098808300e-02
-5.850006,5.400001,1737400.000,-1.054345000e-02
-5.850006,5.550001,1737400.000,-1.011648200e-02
-5.850006,5.700000,1737400.000,-9.706835800e-03
-5.850006,5.850000,1737400.000,-9.314009900e-03
-5.850006,6.000000,1737400.000,-8.937543400e-03
-5.699997,-6.000000,1737400.000,-1.132582200e-02
-5.699997,-5.850000,1737400.000,-1.177408000e-02
-5.699997,-5.700000,1737400.000,-1.224059100e-02
-5.699997,-5.550000,1737400.000,-1.272571200e-02
-5.699997,-5.400000,1737400.000,-1.322985400e-02
-5.699997,-5.250000,1737400.000,-1.375324100e-02
-5.699997,-5.100000,1737400.000,-1.429609200e-02
-5.699997,-4.950000,1737400.000,-1.485853400e-02
-5.699997,-4.800000,1737400.000,-1.544054800e-02
-5.699997,-4.650000,1737400.000,-1.604190700e-02
-5.699997,-4.500000,1737400.000,-1.666240600e-02
-5.699997,-4.350000,1737400.000,-1.730164500e-02
-5.699997,-4.200000,1737400.000,-1.795882600e-02
-5.699997,-4.050000,1737400.000,-1.863319100e-02
-5.699997,-3.900000,1737400.000,-1.932349900e-02
-5.699997,-3.750000,1737400.000,-2.002851600e-02
-5.699997,-3.600000,1737400.000,-2.074651500e-02
-5.699997,-3.450000,1737400.000,-2.147563000e-02
-5.699997,-3.300000,1737400.000,-2.221342300e-02
-5.699997,-3.150000,1737400.000,-2.295751800e-02
-5.699997,-3.000000,1737400.000,-2.370484400e-02
-5.699997,-2.850000,1737400.000,-2.445231500e-02
-5.699997,-2.700000,1737400.000,-2.519601100e-02
-5.699997,-2.550000,1737400.000,-2.593224000e-02
-5.699997,-2.400000,1737400.000,-2.665664400e-02
-5.699997,-2.250000,1737400.000,-2.736472200e-02
-5.699997,-2.100000,1737400.000,-2.805168600e-02
-5.699997,-1.950000,1737400.000,-2.871267600e-02
-5.699997,-1.800000,1737400.000,-2.934250900e-02
-5.699997,-1.650000,1737400.000,-2.993617400e-02
-5.699997,-1.500000,1737400.000,-3.048842400e-02
-5.699997,-1.350000,1737400.000,-3.099434900e-02
-5.699997,-1.200000,1737400.000,-3.144914300e-02
-5.699997,-1.050000,1737400.000,-3.184844800e-02
-5.699997,-0.900000,1737400.000,-3.218789400e-02
-5.699997,-0.750000,1737400.000,-3.246409500e-02
-5.699997,-0.600000,1737400.000,-3.267382100e-02
-5.699997,-0.450000,1737400.000,-3.281470900e-02
-5.699997,-0.300000,1737400.000,-3.288493000e-02
-5.699997,-0.150000,1737400.000,-3.288365600e-02
-5.699997,0.000000,1737400.000,-3.281048400e-02
-5.699997,0.150000,1737400.000,-3.266601700e-02
-5.699997,0.300000,1737400.000,-3.245142000e-02
-5.699997,0.450000,1737400.000,-3.216893300e-02
-5.699997,0.600000,1737400.000,-3.182102300e-02
-5.699997,0.750000,1737400.000,-3.141115000e-02
-5.699997,0.900000,1737400.000,-3.094313400e-02
-5.699997,1.050000,1737400.000,-3.042141200e-02
-5.699997,1.200000,1737400.000,-2.985061600e-02
-5.699997,1.350000,1737400.000,-2.923588900e-02
-5.699997,1.500000,1737400.000,-2.858234900e-02
-5.699997,1.650000,1737400.000,-2.789529500e-02
-5.699997,1.800000,1737400.000,-2.718006100e-02
-5.699997,1.950000,1737400.000,-2.644187400e-02
-5.699997,2.100000,1737400.000,-2.568564100e-02
-5.699997,2.250000,1737400.000,-2.491648600e-02
-5.699997,2.400000,1737400.000,-2.413886300e-02
-5.699997,2.550000,1737400.000,-2.335708400e-02
-5.699997,2.700000,1737400.000,-2.257507100e-02
-5.699997,2.850000,1737400.000,-2.179645400e-02
-5.699997,3.000000,1737400.000,-2.102443600e-02
-5.699997,3.150000,1737400.000,-2.026197400e-02
-5.699997,3.300000,1737400.000,-1.951152300e-02
-5.699997,3.450000,1737400.000,-1.877520000e-02
-5.699997,3.600000,1737400.000,-1.805498800e-02
-5.699997,3.750000,1737400.000,-1.735220100e-02
-5.699997,3.900000,1737400.000,-1.666824900e-02
-5.699997,4.050000,1737400.000,-1.600402200e-02
-5.699997,4.200000,1737400.000,-1.536019700e-02
-5.699997,4.350000,1737400.000,-1.473736100e-02
-5.699997,4.500000,1737400.000,-1.413577300e-02
-5.699997,4.650001,1737400.000,-1.355557600e-02
-5.699997,4.800000,1737400.000,-1.299674500e-02
-5.699997,4.950000,1737400.000,-1.245919900e-02
-5.699997,5.100000,1737400.000,-1.194265900e-02
-5.699997,5.250000,1737400.000,-1.144673100e-02
-5.699997,5.400001,1737400.000,-1.097107900e-02
-5.699997,5.550001,1737400.000,-1.051517200e-02
-5.699997,5.700000,1737400.000,-1.007854000e-02
-5.699997,5.850000,1737400.000,-9.660567600e-03
-5.699997,6.000000,1737400.000,-9.260663900e-03
-5.550003,-6.000000,1737400.000,-1.175687800e-02
-5.550003,-5.850000,1737400.000,-1.223540000e-02
-5.550003,-5.700000,1737400.000,-1.273431400e-02
-5.550003,-5.550000,1737400.000,-1.325415100e-02
-5.550003,-5.400000,1737400.000,-1.379544700e-02
-5.550003,-5.250000,1737400.000,-1.435851300e-02
-5.550003,-5.100000,1737400.000,-1.494376000e-02
-5.550003,-4.950000,1737400.000,-1.555140000e-02
-5.550003,-4.800000,1737400.000,-1.618153800e-02
-5.550003,-4.650000,1737400.000,-1.683415900e-02
-5.550003,-4.500000,1737400.000,-1.750912100e-02
-5.550003,-4.350000,1737400.000,-1.820591200e-02
-5.550003,-4.200000,1737400.000,-1.892408200e-02
-5.550003,-4.050000,1737400.000,-1.966280900e-02
-5.550003,-3.900000,1737400.000,-2.042098900e-02
-5.550003,-3.750000,1737400.000,-2.119709300e-02
-5.550003,-3.600000,1737400.000,-2.198955800e-02
-5.550003,-3.450000,1737400.000,-2.279635900e-02
-5.550003,-3.300000,1737400.000,-2.361487900e-02
-5.550003,-3.150000,1737400.000,-2.444247400e-02
-5.550003,-3.000000,1737400.000,-2.527588000e-02
-5.550003,-2.850000,1737400.000,-2.611147900e-02
-5.550003,-2.700000,1737400.000,-2.694513600e-02
-5.550003,-2.550000,1737400.000,-2.777241800e-02
-5.550003,-2.400000,1737400.000,-2.858849900e-02
-5.550003,-2.250000,1737400.000,-2.938816700e-02
-5.550003,-2.100000,1737400.000,-3.016586100e-02
-5.550003,-1.950000,1737400.000,-3.091598000e-02
-5.550003,-1.800000,1737400.000,-3.163235800e-02
-5.550003,-1.650000,1737400.000,-3.230925400e-02
-5.550003,-1.500000,1737400.000,-3.294030100e-02
-5.550003,-1.350000,1737400.000,-3.351971500e-02
-5.550003,-1.200000,1737400.000,-3.404167400e-02
-5.550003,-1.050000,1737400.000,-3.450107800e-02
-5.550003,-0.900000,1737400.000,-3.489261900e-02
-5.550003,-0.750000,1737400.000,-3.521219600e-02
-5.550003,-0.600000,1737400.000,-3.545593600e-02
-5.550003,-0.450000,1737400.000,-3.562101400e-02
-5.550003,-0.300000,1737400.000,-3.570507800e-02
-5.550003,-0.150000,1737400.000,-3.570705900e-02
-5.550003,0.000000,1737400.000,-3.562653700e-02
-5.550003,0.150000,1737400.000,-3.546423600e-02
-5.550003,0.300000,1737400.000,-3.522159200e-02
-5.550003,0.450000,1737400.000,-3.490112800e-02
-5.550003,0.600000,1737400.000,-3.450586100e-02
-5.550003,0.750000,1737400.000,-3.404001000e-02
-5.550003,0.900000,1737400.000,-3.350815700e-02
-5.550003,1.050000,1737400.000,-3.291556400e-02
-5.550003,1.200000,1737400.000,-3.226774100e-02
-5.550003,1.350000,1737400.000,-3.157083900e-02
-5.550003,1.500000,1737400.000,-3.083084400e-02
-5.550003,1.650000,1737400.000,-3.005418900e-02
-5.550003,1.800000,1737400.000,-2.924694800e-02
-5.550003,1.950000,1737400.000,-2.841532700e-02
-5.550003,2.100000,1737400.000,-2.756523000e-02
-5.550003,2.250000,1737400.000,-2.670226500e-02
-5.550003,2.400000,1737400.000,-2.583170900e-02
-5.550003,2.550000,1737400.000,-2.495842000e-02
-5.550003,2.700000,1737400.000,-2.408690100e-02
-5.550003,2.850000,1737400.000,-2.322122200e-02
-5.550003,3.000000,1737400.000,-2.236493800e-02
-5.550003,3.150000,1737400.000,-2.152122900e-02
-5.550003,3.300000,1737400.000,-2.069287100e-02
-5.550003,3.450000,1737400.000,-1.988211500e-02
-5.550003,3.600000,1737400.000,-1.909089200e-02
-5.550003,3.750000,1737400.000,-1.832077000e-02
-5.550003,3.900000,1737400.000,-1.757301700e-02
-5.550003,4.050000,1737400.000,-1.684852400e-02
-5.550003,4.200000,1737400.000,-1.614795300e-02
-5.550003,4.350000,1737400.000,-1.547176800e-02
-5.550003,4.500000,1737400.000,-1.482005800e-02
-5.550003,4.650001,1737400.000,-1.419294200e-02
-5.550003,4.800000,1737400.000,-1.359024600e-02
-5.550003,4.950000,1737400.000,-1.301166700e-02
-5.550003,5.100000,1737400.000,-1.245684400e-02
-5.550003,5.250000,1737400.000,-1.192525400e-02
-5.550003,5.400001,1737400.000,-1.141636500e-02
-5.550003,5.550001,1737400.000,-1.092954200e-02
-5.550003,5.700000,1737400.000,-1.046412100e-02
-5.550003,5.850000,1737400.000,-1.001943300e-02
-5.550003,6.000000,1737400.000,-9.594675400e-03
-5.399994,-6.000000,1737400.000,-1.220362800e-02
-5.399994,-5.850000,1737400.000,-1.271440500e-02
-5.399994,-5.700000,1737400.000,-1.324797000e-02
-5.399994,-5.550000,1737400.000,-1.380501100e-02
-5.399994,-5.400000,1737400.000,-1.438619500e-02
-5.399994,-5.250000,1737400.000,-1.499205100e-02
-5.399994,-5.100000,1737400.000,-1.562306800e-02
-5.399994,-4.950000,1737400.000,-1.627969200e-02
-5.399994,-4.800000,1737400.000,-1.696224000e-02
-5.399994,-4.650000,1737400.000,-1.767072400e-02
-5.399994,-4.500000,1737400.000,-1.840515100e-02
-5.399994,-4.350000,1737400.000,-1.916529000e-02
-5.399994,-4.200000,1737400.000,-1.995062600e-02
-5.399994,-4.050000,1737400.000,-2.076062600e-02
-5.399994,-3.900000,1737400.000,-2.159393100e-02
-5.399994,-3.750000,1737400.000,-2.244921900e-02
-5.399994,-3.600000,1737400.000,-2.332485900e-02
-5.399994,-3.450000,1737400.000,-2.421877500e-02
-5.399994,-3.300000,1737400.000,-2.512806100e-02
-5.399994,-3.150000,1737400.000,-2.605002800e-02
-5.399994,-3.000000,1737400.000,-2.698093700e-02
-5.399994,-2.850000,1737400.000,-2.791692700e-02
-5.399994,-2.700000,1737400.000,-2.885317500e-02
-5.399994,-2.550000,1737400.000,-2.978492100e-02
-5.399994,-2.400000,1737400.000,-3.070642100e-02
-5.399994,-2.250000,1737400.000,-3.161172600e-02
-5.399994,-2.100000,1737400.000,-3.249453800e-02
-5.399994,-1.950000,1737400.000,-3.334813900e-02
-5.399994,-1.800000,1737400.000,-3.416540100e-02
-5.399994,-1.650000,1737400.000,-3.493941900e-02
-5.399994,-1.500000,1737400.000,-3.566282100e-02
-5.399994,-1.350000,1737400.000,-3.632850700e-02
-5.399994,-1.200000,1737400.000,-3.692967600e-02
-5.399994,-1.050000,1737400.000,-3.745997600e-02
-5.399994,-0.900000,1737400.000,-3.791326400e-02
-5.399994,-0.750000,1737400.000,-3.828437100e-02
-5.399994,-0.600000,1737400.000,-3.856851600e-02
-5.399994,-0.450000,1737400.000,-3.876237400e-02
-5.399994,-0.300000,1737400.000,-3.886303400e-02
-5.399994,-0.150000,1737400.000,-3.886941600e-02
-5.399994,0.000000,1737400.000,-3.878050800e-02
-5.399994,0.150000,1737400.000,-3.859737600e-02
-5.399994,0.300000,1737400.000,-3.832184000e-02
-5.399994,0.450000,1737400.000,-3.795690500e-02
-5.399994,0.600000,1737400.000,-3.750605400e-02
-5.399994,0.750000,1737400.000,-3.697459800e-02
-5.399994,0.900000,1737400.000,-3.636776700e-02
-5.399994,1.050000,1737400.000,-3.569213600e-02
-5.399994,1.200000,1737400.000,-3.495418400e-02
-5.399994,1.350000,1737400.000,-3.416142500e-02
-5.399994,1.500000,1737400.000,-3.332080700e-02
-5.399994,1.650000,1737400.000,-3.243999700e-02
-5.399994,1.800000,1737400.000,-3.152619200e-02
-5.399994,1.950000,1737400.000,-3.058670300e-02
-5.399994,2.100000,1737400.000,-2.962834200e-02
-5.399994,2.250000,1737400.000,-2.865763600e-02
-5.399994,2.400000,1737400.000,-2.768069600e-02
-5.399994,2.550000,1737400.000,-2.670301800e-02
-5.399994,2.700000,1737400.000,-2.572973400e-02
-5.399994,2.850000,1737400.000,-2.476544300e-02
-5.399994,3.000000,1737400.000,-2.381398100e-02
-5.399994,3.150000,1737400.000,-2.287895000e-02
-5.399994,3.300000,1737400.000,-2.196326500e-02
-5.399994,3.450000,1737400.000,-2.106927600e-02
-5.399994,3.600000,1737400.000,-2.019910400e-02
-5.399994,3.750000,1737400.000,-1.935428000e-02
-5.399994,3.900000,1737400.000,-1.853600600e-02
-5.399994,4.050000,1737400.000,-1.774519900e-02
-5.399994,4.200000,1737400.000,-1.698233900e-02
-5.399994,4.350000,1737400.000,-1.624775600e-02
-5.399994,4.500000,1737400.000,-1.554146700e-02
-5.399994,4.650001,1737400.000,-1.486333600e-02
-5.399994,4.800000,1737400.000,-1.421306000e-02
-5.399994,4.950000,1737400.000,-1.359017900e-02
-5.399994,5.100000,1737400.000,-1.299412600e-02
-5.399994,5.250000,1737400.000,-1.242421600e-02
-5.399994,5.400001,1737400.000,-1.187975400e-02
-5.399994,5.550001,1737400.000,-1.135990900e-02
-5.399994,5.700000,1737400.000,-1.086387100e-02
-5.399994,5.850000,1737400.000,-1.039075300e-02
-5.399994,6.000000,1737400.000,-9.939693100e-03
-5.250000,-6.000000,1737400.000,-1.266612400e-02
-5.250000,-5.850000,1737400.000,-1.321122800e-02
-5.250000,-5.700000,1737400.000,-1.378175800e-02
-5.250000,-5.550000,1737400.000,-1.437861200e-02
-5.250000,-5.400000,1737400.000,-1.500258800e-02
-5.250000,-5.250000,1737400.000,-1.565450100e-02
-5.250000,-5.100000,1737400.000,-1.633499400e-02
-5.250000,-4.950000,1737400.000,-1.704469900e-02
-5.250000,-4.800000,1737400.000,-1.778410400e-02
-5.250000,-4.650000,1737400.000,-1.855350500e-02
-5.250000,-4.500000,1737400.000,-1.935305400e-02
-5.250000,-4.350000,1737400.000,-2.018277200e-02
-5.250000,-4.200000,1737400.000,-2.104209900e-02
-5.250000,-4.050000,1737400.000,-2.193068200e-02
-5.250000,-3.900000,1737400.000,-2.284747800e-02
-5.250000,-3.750000,1737400.000,-2.379097600e-02
-5.250000,-3.600000,1737400.000,-2.475968700e-02
-5.250000,-3.450000,1737400.000,-2.575131100e-02
-5.250000,-3.300000,1737400.000,-2.676294700e-02
-5.250000,-3.150000,1737400.000,-2.779161400e-02
-5.250000,-3.000000,1737400.000,-2.883325100e-02
-5.250000,-2.850000,1737400.000,-2.988362700e-02
-5.250000,-2.700000,1737400.000,-3.093732500e-02
-5.250000,-2.550000,1737400.000,-3.198890200e-02
-5.250000,-2.400000,1737400.000,-3.303198500e-02
-5.250000,-2.250000,1737400.000,-3.405963800e-02
